DOI,keywordID
4103611,1005
4104163,1005
4105019,1005
4107408,1005
6697275,1005
6697279,1005
6697297,1005
6697304,1005
6697326,1005
6697329,1005
6697336,1005
6697356,1005
6697357,1005
6697359,1005
6697361,1005
6697376,1005
6697385,1005
6697388,1005
6697416,1005
6697417,1005
6697431,1005
6697432,1005
6697442,1005
6697444,1005
6697449,1005
6697451,1005
6697454,1005
6697462,1005
6697470,1005
6697496,1005
6697509,1005
6697523,1005
6697526,1005
6697529,1005
6697533,1005
6697542,1005
6697557,1005
6697568,1005
6697569,1005
6697575,1005
6697588,1005
6697591,1005
6697600,1005
6697602,1005
6697619,1005
6697620,1005
6697632,1005
6697650,1005
6697659,1005
6697684,1005
6697695,1005
6697705,1005
6697718,1005
6697720,1005
6697727,1005
6697742,1005
6697752,1005
6697755,1005
6697758,1005
6697760,1005
6697777,1005
6697780,1005
6697782,1005
6697784,1005
6697790,1005
6697803,1005
6697807,1005
6697814,1005
6697819,1005
6697824,1005
6697840,1005
6697868,1005
6697887,1005
6697900,1005
6697912,1005
6697913,1005
6697933,1005
6697937,1005
6697949,1005
6697956,1005
6697959,1005
6697961,1005
6697990,1005
6698021,1005
6698030,1005
6698033,1005
6698039,1005
6698047,1005
6698049,1005
6698061,1005
6698063,1005
6698066,1005
6698074,1005
6698078,1005
6698084,1005
6698086,1005
6698089,1005
6698091,1005
6698108,1005
6698114,1005
6698128,1005
6698138,1005
6698149,1005
6698152,1005
6698155,1005
6698176,1005
6698188,1005
6698193,1005
6698194,1005
6698196,1005
6698221,1005
6698229,1005
6698239,1005
6698274,1005
6698287,1005
6698292,1005
6698296,1005
6698298,1005
6698302,1005
6698307,1005
6698318,1005
6698320,1005
6698334,1005
6698338,1005
6698358,1005
6698361,1005
6698368,1005
6698384,1005
6698390,1005
6698409,1005
6698424,1005
6698426,1005
6698433,1005
6698467,1005
6698471,1005
6698472,1005
6698480,1005
6698482,1005
6698490,1005
6698503,1005
6698507,1005
6698519,1005
6698530,1005
6698549,1005
6698554,1005
6698558,1005
6698564,1005
6698565,1005
6698573,1005
6698584,1005
6698588,1005
6698589,1005
6698594,1005
6698611,1005
6698620,1005
6698622,1005
6698639,1005
6698652,1005
6698657,1005
6698676,1005
6698679,1005
6698714,1005
6698715,1005
6698716,1005
6698741,1005
6698744,1005
6698754,1005
6698760,1005
6698763,1005
6698776,1005
6698778,1005
6698779,1005
6698781,1005
6698789,1005
6698810,1005
6698813,1005
6698858,1005
6698865,1005
6698871,1005
6698873,1005
6698888,1005
6698889,1005
6698890,1005
6698894,1005
6698929,1005
6698934,1005
6698937,1005
6698941,1005
6698942,1005
6698962,1005
6698969,1005
6698979,1005
6698980,1005
6698983,1005
6698989,1005
6699000,1005
6699001,1005
6699009,1005
6699018,1005
6699019,1005
6699021,1005
6699028,1005
6699031,1005
6699049,1005
6699057,1005
6699065,1005
6699067,1005
6699068,1005
6699076,1005
6699078,1005
6699079,1005
6699089,1005
6699095,1005
6699103,1005
6699108,1005
6699118,1005
6699120,1005
6699129,1005
6699131,1005
6699135,1005
6699136,1005
6699143,1005
6699149,1005
6699157,1005
6699158,1005
6699170,1005
6699176,1005
6699177,1005
6699181,1005
6699196,1005
6699198,1005
6699215,1005
6699221,1005
6699228,1005
6699247,1005
6699252,1005
6699262,1005
6699276,1005
6699277,1005
6699278,1005
6699290,1005
6699294,1005
6699301,1005
6699326,1005
6699328,1005
6699335,1005
6699346,1005
6699350,1005
6699355,1005
6699357,1005
6699358,1005
6699369,1005
6699378,1005
6699380,1005
6699392,1005
6699401,1005
6699406,1005
6699411,1005
6699414,1005
6699417,1005
6699425,1005
6699429,1005
6699435,1005
6699439,1005
6699450,1005
6699455,1005
6699470,1005
6699479,1005
6699480,1005
6699486,1005
6699487,1005
6699493,1005
6699495,1005
6699506,1005
6699513,1005
6699518,1005
6699520,1005
6699522,1005
6699528,1005
6699538,1005
6699539,1005
6699543,1005
6699556,1005
6699558,1005
6699561,1005
6699571,1005
6699584,1005
6699596,1005
6699599,1005
6699617,1005
6699643,1005
6699646,1005
6699647,1005
6699674,1005
6699676,1005
6699678,1005
6699685,1005
6699687,1005
6699698,1005
6699699,1005
6699709,1005
6699714,1005
6699723,1005
6699726,1005
6699731,1005
6699732,1005
6699734,1005
6699744,1005
6699752,1005
6699755,1005
6699762,1005
6699763,1005
6699766,1005
6699768,1005
6699780,1005
6699781,1005
6699788,1005
6699789,1005
6699795,1005
6699806,1005
6699819,1005
6699828,1005
6699835,1005
6699851,1005
6699859,1005
6699872,1005
6699888,1005
6699897,1005
6699907,1005
6699913,1005
6699916,1005
6699917,1005
6699919,1005
6699926,1005
6699930,1005
6699931,1005
6699951,1005
6699953,1005
6699979,1005
6699983,1005
6699984,1005
6699985,1005
6699986,1005
6699991,1005
6699995,1005
6700000,1005
6700003,1005
6700011,1005
6700014,1005
6700016,1005
6700022,1005
6700023,1005
6700060,1005
6700071,1005
6700079,1005
6700085,1005
6700088,1005
6700100,1005
6700101,1005
6700107,1005
6700108,1005
6700122,1005
6700125,1005
6700126,1005
6700130,1005
6700133,1005
6700170,1005
6700178,1005
6700191,1005
6700196,1005
6700205,1005
6700206,1005
6700208,1005
6700217,1005
6700219,1005
6700220,1005
6700230,1005
6700233,1005
6700244,1005
6700250,1005
6700254,1005
6700255,1005
6700286,1005
6700293,1005
6700301,1005
6700315,1005
6700322,1005
6700327,1005
6700336,1005
6700353,1005
6700366,1005
6700369,1005
6700378,1005
6700379,1005
6700391,1005
6700410,1005
6700412,1005
6700413,1005
6700414,1005
6700421,1005
6700425,1005
6700426,1005
6700435,1005
6700460,1005
6700472,1005
6700475,1005
6700476,1005
6700477,1005
6700479,1005
6700503,1005
6700506,1005
6700508,1005
6700514,1005
6700529,1005
6700539,1005
6700561,1005
6700563,1005
6700583,1005
6700588,1005
6700595,1005
6700601,1005
6700603,1005
6700610,1005
6700612,1005
6700630,1005
6700643,1005
6700644,1005
6700659,1005
6700667,1005
6700693,1005
6700709,1005
6700711,1005
6700724,1005
6700730,1005
6700737,1005
6700760,1005
6700761,1005
6700767,1005
6700777,1005
6700781,1005
6700792,1005
6700805,1005
6700811,1005
6700812,1005
6700815,1005
6700834,1005
6700844,1005
6700853,1005
6700856,1005
6700859,1005
6700869,1005
6700872,1005
6700896,1005
6700898,1005
6700927,1005
6700928,1005
6700929,1005
6700932,1005
6700937,1005
6700957,1005
6700967,1005
6700995,1005
6700998,1005
6701003,1005
6701004,1005
6701009,1005
6701011,1005
6701017,1005
6701026,1005
6701035,1005
6701044,1005
6701060,1005
6701068,1005
6701078,1005
6701083,1005
6701088,1005
6701095,1005
6701098,1005
6701100,1005
6701111,1005
6701119,1005
6701122,1005
6701141,1005
6701145,1005
6701150,1005
6701154,1005
6701158,1005
6701162,1005
6701167,1005
6701170,1005
6701176,1005
6701179,1005
6701197,1005
6701204,1005
6701205,1005
6701206,1005
6701211,1005
6701215,1005
6701217,1005
6701219,1005
6701227,1005
6701231,1005
6701234,1005
6701244,1005
6701252,1005
6701253,1005
6701255,1005
6701257,1005
6701260,1005
6701282,1005
6701284,1005
6701296,1005
6701297,1005
6701315,1005
6701330,1005
6701339,1005
6701357,1005
6701391,1005
6701393,1005
6701404,1005
6701422,1005
6701430,1005
6701452,1005
6701465,1005
6701472,1005
6701479,1005
6701488,1005
6701490,1005
6701504,1005
6701533,1005
6701549,1005
6701550,1005
6701558,1005
6701571,1005
6701579,1005
6701586,1005
6701594,1005
6701599,1005
6701610,1005
6701632,1005
6701635,1005
6701636,1005
6701644,1005
6701653,1005
6701678,1005
6701683,1005
6701696,1005
6701697,1005
6701720,1005
6701726,1005
6701734,1005
6701751,1005
6701759,1005
6701764,1005
6701767,1005
6701776,1005
6701780,1005
6701781,1005
6701786,1005
6701800,1005
6701809,1005
6701812,1005
6701814,1005
6701816,1005
6701826,1005
6701832,1005
6701835,1005
6701836,1005
6701847,1005
6701852,1005
6701854,1005
6701857,1005
6701871,1005
6701880,1005
6701911,1005
6701918,1005
6701923,1005
6701937,1005
6701939,1005
6701974,1005
6701976,1005
6701985,1005
6701989,1005
6701996,1005
6701998,1005
6701999,1005
6702000,1005
6702010,1005
6702013,1005
6702019,1005
6702022,1005
6702024,1005
6702029,1005
6702030,1005
6702036,1005
6702046,1005
6702064,1005
6702069,1005
6702078,1005
6702084,1005
6702089,1005
6702094,1005
6702100,1005
6702104,1005
6702107,1005
6702113,1005
6702121,1005
6702125,1005
6702126,1005
6702142,1005
6702144,1005
6702160,1005
6702163,1005
6702173,1005
6702200,1005
6702203,1005
6702209,1005
6702230,1005
6702234,1005
6702252,1005
6702256,1005
6702262,1005
6702266,1005
6702268,1005
6702271,1005
6702278,1005
6702282,1005
6702286,1005
6702292,1005
6702294,1005
6702301,1005
6697277,1006
6697631,1006
6697663,1006
6698946,1006
6699577,1006
6697637,1007
6698397,1007
6698751,1007
6698981,1007
6701062,1007
6702152,1007
6697639,1008
6698539,1008
6700147,1008
6701898,1008
6698431,1009
6699974,1009
6700920,1009
6701839,1009
6701980,1009
6702074,1009
6697293,1010
6698252,1010
6699508,1010
6699769,1010
6701208,1010
6701602,1010
6701929,1010
6698289,1011
6700035,1011
6700813,1011
6697795,1012
6698814,1012
6699600,1012
6700247,1012
6701906,1012
6697804,1013
6699102,1013
6699550,1013
6700161,1013
6697386,1014
6697477,1014
6698306,1014
6698926,1014
6699696,1014
6700419,1014
6701914,1014
6699681,1015
6699800,1015
6699436,1016
6699739,1016
6701019,1016
6698090,1017
6698508,1017
6698560,1017
6700358,1017
6701941,1017
6698638,1018
6699362,1018
6699390,1018
6699402,1018
6699473,1018
6699836,1018
6702208,1018
6699128,1019
6700680,1019
6697309,1020
6697583,1020
6697728,1020
6698121,1020
6700110,1020
6697711,1021
6698057,1021
6699127,1021
6699291,1021
6700544,1021
6701181,1021
6701870,1021
6699610,1022
6700061,1022
6702257,1022
6697316,1023
6697380,1023
6698309,1023
6701535,1023
6701708,1023
6702119,1023
6698370,1024
6698469,1024
6698483,1024
6699258,1024
6701351,1024
6701968,1024
6702174,1024
6698445,1025
6698596,1027
6698643,1027
6699351,1027
6700024,1027
6701566,1027
6699189,1028
6702091,1028
6702141,1028
6697394,1029
6697751,1029
6698807,1029
6700142,1029
6700164,1029
6700345,1029
6702153,1029
6702297,1029
6697398,1030
6697660,1030
6698062,1030
6699745,1030
6699751,1030
6697366,1031
6697924,1031
6701542,1031
6701717,1031
6697364,1032
6698271,1032
6699640,1032
6700308,1032
6700638,1032
6699178,1033
6701962,1033
6699501,1034
6700637,1034
6701324,1034
6701629,1034
6697792,1035
6699509,1035
6699655,1035
6700779,1035
6701547,1035
6702097,1035
6702188,1035
6697877,1036
6698617,1036
6701229,1036
6701716,1036
6697603,1037
6699003,1037
6699327,1037
6700748,1037
6701000,1037
6698187,1038
6698669,1038
6698850,1039
6699735,1039
6700771,1039
6701740,1039
6699853,1040
6700372,1040
6700617,1040
6700774,1040
6700888,1040
6701307,1040
6701311,1040
6701991,1040
6702156,1040
6698791,1041
6699036,1041
6701423,1041
6702229,1041
6702245,1041
6698532,1042
6698569,1042
6698618,1042
6701128,1042
6698891,1043
6697731,1044
6698277,1044
6699269,1044
6699730,1044
6701442,1044
6701658,1044
6697312,1045
6699288,1045
6699961,1045
6701565,1045
6697319,1046
6698982,1046
6699043,1046
6699075,1046
6699505,1046
6700660,1046
6702181,1046
6701250,1047
6701376,1047
6699827,1048
6700321,1048
6698327,1049
6700471,1049
6701258,1049
6701306,1049
6697353,1050
6698782,1050
6698847,1050
6699494,1050
6699609,1050
6702248,1050
6698162,1051
6698191,1051
6699529,1051
6699661,1051
6701561,1051
6698103,1052
6698244,1052
6698371,1052
6700715,1052
6698771,1053
6699854,1054
6700525,1054
6700880,1054
6700996,1054
6701293,1054
6701755,1054
6698443,1055
6698931,1055
6699838,1055
6700608,1055
6701706,1055
6701897,1055
6697762,1056
6702129,1056
6697576,1057
6699106,1057
6699692,1057
6700059,1057
6701356,1057
6701389,1057
6702023,1057
6697318,1058
6697849,1058
6698963,1058
6699829,1058
6700172,1058
6700423,1058
6700675,1058
6697556,1059
6699412,1059
6701995,1059
6698536,1060
6698563,1060
6700801,1060
6701190,1060
6701400,1060
6701779,1060
6702131,1060
6697310,1061
6699265,1061
6700096,1061
6700129,1061
6700687,1061
