DOI,AuthorName,Author-orcid,VenueType,Title,YearPublished,PaperType,Abstract,EditorName,ChairName,ConfName,ConfType,JournalName,ReviewerName1,ReviewerName2,ReviewText1,ReviewText2,ReviewDecision1,ReviewDecision2,FinalDecision,Keywords,VolumeNr,IndexNr,Citation_DOI,Area,Affiliation,YearsReviewerExperience1,YearsReviewerExperience2,ManagesProductionProcess,ManagesPanelsContent,Frequency,JournalImpactFactor
6699676,Cristopher Hermosilla|Pedro Gajardo,0000-0003-2975-5944|0000-0003-3681-8691,C,The viability kernel of dynamical systems with mixed constraints: A level-set approach.,2019,FullPaper,Amet porro eius tempora ut ut quisquam neque. Ut ut magnam aliquam tempora. Tempora etincidunt magnam velit dolorem. Neque numquam quiquia adipisci. Eius magnam voluptatem non eius.,,Sean Campbell,Reverse-engineered bandwidth-monitored structure,R,,Bouchra R. Nasri,Bin Zhang 0023,Quaerat dolorem porro etincidunt velit dolor ipsum eius.,Consectetur voluptatem aliquam dolore magnam.,True,True,True,data management|Event-triggered|indexing|Delay-dependent|Controllability,,6372,6698445,data modeling,Martinez and Sons|Davis-Lloyd,6,5,,True,triennial,
6699679,Hitay Özbay|Suat Gumussoy,0000-0003-1134-0679|0000-0003-2064-3196,J,On the mixed sensitivity minimization for systems with infinitely many unstable modes.,2004,FullPaper,Voluptatem modi velit eius modi quaerat quaerat modi. Consectetur tempora neque porro neque tempora aliquam adipisci. Neque tempora est ipsum. Porro sit numquam eius dolor. Amet quiquia non etincidunt adipisci. Numquam dolor eius amet magnam. Eius adipisci eius labore sit quaerat. Amet porro amet numquam. Adipisci dolore consectetur quisquam. Labore aliquam dolore ipsum.,Michael Hamilton,,,,Pre-emptive asynchronous help-desk,Guanrong Chen,Federico Cugurullo,Quisquam velit est dolor.,Neque aliquam magnam magnam etincidunt.,True,True,True,Single-boundary|Controllability|Parallelization|Continuous-time|data modeling,724,,6701980,data management,"Sims, Chambers and Cabrera|Hoover-Smith",7,8,True,,,38.45422467348524
6699680,Mehrdad Sahebsara|Sirish L. Shah|Tongwen Chen,0000-0002-1699-7947,J,Optimal H,2008,DemoPaper,Amet dolore sed sit adipisci etincidunt etincidunt modi. Neque velit quiquia labore voluptatem voluptatem quisquam ipsum. Eius sit magnam sit sed magnam ipsum est. Ipsum ut dolore ut amet voluptatem. Sed ut voluptatem adipisci porro sit ipsum quaerat. Etincidunt voluptatem est numquam modi eius.,Megan Elliott,,,,Realigned executive Graphical User Interface,Jie Xiong 0004,Alexander Amini,Quaerat non dolorem tempora amet velit non velit.,Quiquia aliquam adipisci voluptatem porro dolore est porro.,True,True,True,Delay-dependent|Next-Generation|Delay-dependent|Edge-Artificial|Synchronization,931,,6699632,database,Campbell-Harris|Smith Group|Anderson-Villa,2,9,True,,,34.07488632517932
6699681,VijaySekhar Chellaboina|Wassim M. Haddad,0000-0003-2576-5037,C,Stability theory for nonnegative and compartmental dynamical systems with time delay.,2004,FullPaper,Non amet numquam eius dolore quaerat ipsum velit. Magnam sed adipisci porro. Aliquam quiquia quaerat numquam. Voluptatem ipsum dolore sit non modi. Quiquia tempora sit porro. Adipisci dolore est voluptatem dolor non est dolorem. Amet tempora numquam est dolor est.,,Michelle Foster,Object-based optimizing archive,S,,Riadh Ben Messaoud,Aladin Crnkic,Amet dolore numquam magnam ut quisquam ut numquam.,Labore numquam consectetur ut eius adipisci.,True,False,False,Controllability|Single-boundary|Output-feedback|Vision-Enhanced|Leader-follower,,7658,6701345,data processing,"Aguilar LLC|Cook, Diaz and Miller",5,2,,False,quadrennial,
6699686,José Real|María J. Garrido-Atienza|Tomás Caraballo,0000-0003-3032-165X|0000-0003-4697-898X,C,Stochastic stabilization of differential systems with general decay rate.,2003,DemoPaper,Tempora adipisci velit est numquam consectetur. Porro labore eius quiquia sed magnam. Dolorem amet porro labore quaerat dolore est quiquia. Est neque eius non dolor. Ut neque neque dolorem adipisci modi. Porro labore labore quisquam sit.,,Julie Jennings,Down-sized disintermediate portal,E,,Liliam Rodriguez-Guerrero,Charbel Rahhal,Non numquam neque dolore ipsum sit.,Porro quaerat porro dolorem sed velit aliquam ipsum.,False,True,False,Controllability|Leader-follower|Controllability|Output-feedback|database,,1951,6701180,big data,"Wright, Quinn and Hamilton|Martinez-Anderson|Jackson Ltd",3,4,,False,irregular,
6699687,Manuel Mazo Jr.|Paulo Tabuada,0000-0002-5638-5283,C,Symbolic approximate time-optimal control.,2011,Poster,Sed quaerat aliquam porro. Magnam eius quisquam etincidunt. Sit ipsum porro non quiquia. Neque dolore magnam dolore ipsum quisquam ut. Modi dolor dolor quaerat non numquam dolore. Numquam quiquia voluptatem amet porro dolor. Ipsum labore eius sit voluptatem ut. Dolore est ut dolor aliquam aliquam quiquia.,,Connie Cooper,Sharable contextually-based open system,E,,Langwen Zhang,Bin Liu 0003,Numquam sit non sit non non.,Etincidunt sed voluptatem porro porro eius quiquia.,True,False,False,Output-feedback|database|data querying|Synchronization|Passivity-based,,3474,6701127,data management,"Johns, Hall and Montgomery|Allen, Jenkins and Schneider",9,3,,False,quadrennial,
6699689,Changbin Yu|Huijun Gao|Qingling Wang,0000-0003-2045-2920,J,Synchronization of identical linear dynamic systems subject to input saturation.,2014,FullPaper,Quiquia modi quisquam quisquam sed quiquia labore dolor. Adipisci non aliquam non tempora sed voluptatem neque. Numquam numquam amet ipsum. Ipsum porro sit sit sit dolore dolor neque. Sit dolorem labore magnam dolor ipsum labore quaerat. Modi ipsum etincidunt dolorem.,Lisa Walker,,,,Configurable non-volatile migration,Fabien Duchateau,Emerson Cavalheri,Quaerat magnam quisquam velit quaerat quisquam.,Tempora non est voluptatem tempora consectetur porro labore.,False,True,False,Vision-Enhanced|Output-feedback|Controllability|Continuous-time|Implicit-system,592,,6701260,database,"Burgess, Lopez and Jones|Davis-Parker|Brooks-Smith",3,4,False,,,26.92012567298435
6699690,Driss Boutat|Jean-Pierre Barbot|Mohamed Darouach,0000-0001-6026-5674,J,On the inversion of a class of nonlinear systems.,2015,DemoPaper,Tempora modi neque aliquam quiquia voluptatem sed non. Numquam quiquia dolorem quisquam quaerat. Sed amet ut dolor. Amet consectetur adipisci consectetur porro velit aliquam velit. Eius sed numquam quisquam. Labore quisquam dolor adipisci. Dolorem ipsum non dolor sed est eius.,John Harvey,,,,Pre-emptive reciprocal framework,Haiyang Wang,Mustafa Umut Demirezen,Dolorem eius dolorem neque.,Eius adipisci dolor neque velit labore adipisci.,True,True,True,Parallelization|Stabilizability|Controllability|Synchronization|Event-triggered,514,,6700162,big data,"Thomas, Randolph and Lane|Kramer LLC|Goodman-Hubbard",8,4,False,,,13.142188238453967
6699694,Dionysios Theodosis|Iasson Karafyllis|Markos Papageorgiou,0000-0001-8171-0554,J,Constructing artificial traffic fluids by designing cruise controllers.,2022,DemoPaper,Aliquam est sit porro quaerat adipisci. Amet neque voluptatem velit neque. Aliquam neque etincidunt etincidunt non. Quisquam tempora dolor non modi. Eius quaerat amet consectetur non dolore. Porro eius ut tempora voluptatem. Ipsum consectetur quaerat porro sit sit sit.,Kimberly Wallace,,,,Triple-buffered client-driven architecture,Guisheng Zhai,Adrian N. Bishop,Magnam dolorem etincidunt modi magnam.,Adipisci dolorem aliquam sed.,True,True,True,Stabilizability|Controllability|data management|Controllability|Controllability,713,,6700544,data management,"Mccarthy Group|Johnson, Small and Ward|Huber, Pace and Glenn",7,3,False,,,38.70526737529886
6699695,Daniel W. C. Ho|Ming Liu|Shun Chen,0000-0001-9799-3712,C,Consensus protocol for multiple delta operator systems.,2017,FullPaper,Ut neque adipisci ut est numquam ipsum quiquia. Quiquia dolorem numquam quaerat non porro. Dolor velit velit magnam consectetur quiquia velit. Quaerat non tempora amet tempora magnam numquam. Sit non labore est velit voluptatem tempora. Amet numquam etincidunt tempora.,,Susan Jones,Synchronized motivating toolset,S,,Ju H. Park 0001,Jimmy Lauber,Dolore voluptatem labore est porro amet dolor ut.,Tempora magnam ut sed magnam consectetur.,False,True,False,ε-Insensitizing|Self-Adaptation|Delay-scheduled|Synchronization|Synchronization,,4120,6700672,data processing,"Carney-Obrien|Johnson, Holland and Cross|Aguilar LLC",9,1,,False,quadrennial,
6699697,Shuzhen Yang,0000-0001-8501-7634,C,A varying terminal time mean-variance model.,2022,ShortPaper,Dolore quaerat neque quisquam est quaerat voluptatem. Quiquia neque tempora quiquia amet magnam. Non velit amet ut. Dolore sit neque modi. Ut adipisci quaerat velit aliquam. Ut ut quisquam ut. Non eius tempora adipisci etincidunt labore. Dolorem amet quaerat consectetur dolorem.,,Amanda Walsh,Down-sized disintermediate portal,E,,Alin Pogan,Liping Zhao 0001,Etincidunt neque numquam labore.,Ut quiquia labore quisquam dolorem adipisci labore magnam.,True,True,True,data processing|Passivity-based|Knowledge-based|Controllability|Event-triggered,,5488,6699501,data processing,Smith Group,9,4,,True,annual,
6699698,Christopher Heintz|Jesse B. Hoagg,0000-0002-2302-2152|0000-0002-6297-5765,J,Formation control for agents modeled with extended unicycle dynamics that includes orientation kinematics on SO(m) and speed constraints.,2020,DemoPaper,Tempora non ipsum voluptatem non. Modi non voluptatem magnam magnam ipsum. Dolor aliquam quiquia porro magnam magnam. Velit etincidunt labore voluptatem aliquam neque aliquam. Dolorem consectetur numquam amet etincidunt est tempora. Amet adipisci dolore sed adipisci. Tempora aliquam quisquam amet magnam non etincidunt voluptatem.,Karla Frederick,,,,Profit-focused bandwidth-monitored artificial intelligence,Farid Sheikholeslam,Ke Yang,Quaerat aliquam neque numquam quiquia.,Consectetur porro est ut quaerat dolorem.,True,True,True,"Vision-Enhanced|Delay-dependent|Continuous-time|Delay-dependent|Softwarization,",914,,6700882,data processing,Miller-Winters|Gomez and Sons,6,8,False,,,11.06472506154707
6699700,Akhtar A. Khan|Baasansuren Jadamba|Miguel Sama,0000-0001-5624-1098|0000-0002-8325-5388|0000-0002-9698-0714,J,Regularization for state constrained optimal control problems by half spaces based decoupling.,2012,DemoPaper,Magnam sit amet quiquia eius. Dolorem numquam ipsum numquam ut dolor. Adipisci modi numquam ipsum porro porro. Quisquam dolorem sit voluptatem numquam tempora amet sed. Ipsum ut dolor velit ut. Magnam dolore sit est neque aliquam. Amet sed non voluptatem velit.,David Lyons,,,,Innovative bandwidth-monitored service-desk,Fangcui Jiang,Bo Zhang 0048,Modi neque neque modi modi labore.,Porro sed etincidunt modi neque quaerat aliquam.,True,True,True,"Irreducibility,|Delay-dependent|Interconnection|Stabilizability|Luenberger-type",873,,6701943,big data,Owens Ltd|Cooper and Sons|Lopez Group,4,1,True,,,0.2605438294591922
6699706,Andrea Bisoffi|Claudio De Persis|Pietro Tesi,0000-0001-5495-4481,J,Trade-offs in learning controllers from noisy data.,2021,DemoPaper,Dolor ipsum dolorem porro. Sed modi voluptatem tempora quaerat. Ut neque quaerat consectetur adipisci quiquia quiquia. Sed dolor adipisci porro quiquia. Quaerat labore numquam velit tempora dolore quisquam. Amet non sit etincidunt quiquia consectetur. Labore labore quaerat velit dolore labore. Tempora etincidunt modi adipisci ipsum.,Susan King,,,,Multi-channeled bifurcated circuit,Giuseppe Carlo Calafiore,Gongbin Qian,Ipsum est magnam adipisci dolore neque eius.,Ut non tempora adipisci quisquam consectetur numquam non.,False,True,False,data querying|Self-Adaptation|Controllability|Edge-Artificial|Interconnection,605,,6699191,indexing,"Reid, Anthony and Davis|Clark Inc|Haley Ltd",3,6,False,,,11.751557896782616
6699707,Chunyan Wang 0008|Wei Jiang 0014|Yunhe Meng,0000-0002-2683-9889,C,Fully distributed time-varying formation tracking control of linear multi-agent systems with input delay and disturbances.,2020,ShortPaper,Consectetur quaerat ipsum dolor. Tempora modi consectetur eius non. Ipsum eius etincidunt dolore est labore voluptatem. Ut amet dolor labore velit eius sit magnam. Labore porro modi sed est velit dolorem dolorem. Consectetur est voluptatem labore. Dolorem quaerat sit dolor sit sed aliquam ut. Non aliquam numquam velit dolorem quiquia labore. Adipisci modi eius ipsum consectetur magnam.,,Michael Miller,Decentralized modular policy,W,,Cristian Oara,Aurélie Suzanne,Quisquam amet labore amet etincidunt voluptatem.,Modi quisquam velit aliquam adipisci.,True,True,True,Synchronization|Passivity-based|Controllability|Synchronization|Knowledge-based,,8940,6699632,data management,"Thompson-Rogers|Evans, Oliver and Beasley|Carney-Mcguire",1,8,,False,biennial,
6699708,Dongeun Seo|Maruthi R. Akella,0000-0002-3224-1197,J,Non-certainty equivalent adaptive control for robot manipulator systems.,2009,ShortPaper,Numquam etincidunt tempora amet quisquam voluptatem est labore. Porro dolorem aliquam tempora dolorem porro. Aliquam tempora modi ipsum sit labore amet. Porro consectetur dolor amet numquam. Aliquam non magnam magnam non eius.,David Sellers,,,,Optimized 24/7 adapter,Bin Jiang 0001,Guoliang Wei,Numquam porro quisquam amet velit est eius consectetur.,Quisquam ut dolorem modi.,False,True,False,Delay-scheduled|Coordinate-free|Leader-follower|Controllability|Controllability,720,,6702094,big data,Mccarty-Green|Miller-Winters,4,2,True,,,10.233890221620957
6699711,Kamil A. Khan|Paul I. Barton,0000-0003-4151-4326,C,Switching behavior of solutions of ordinary differential equations with abs-factorable right-hand sides.,2015,DemoPaper,Aliquam etincidunt quaerat adipisci neque porro dolore etincidunt. Dolorem magnam voluptatem consectetur magnam. Tempora modi tempora dolorem. Dolore labore porro voluptatem. Magnam tempora sit magnam velit. Dolor sed etincidunt aliquam magnam ut dolorem tempora. Quisquam eius voluptatem etincidunt tempora modi modi amet. Non etincidunt quiquia voluptatem. Eius numquam neque magnam neque quaerat. Quiquia neque quisquam modi etincidunt etincidunt dolorem eius.,,Kellie Weiss,Versatile bottom-line help-desk,S,,Norman W. Paton,Bin Zhang 0023,Amet labore aliquam porro.,Sit consectetur aliquam eius est etincidunt.,True,True,True,Output-feedback|Knowledge-based|Delay-dependent|Synchronization|Controllability,,8159,6700627,data querying,"Mueller, Foster and Barrett|Hernandez-Bowman",9,7,,True,irregular,
6699712,Cheng Tan 0001|Fangfang Zhang|Lin Yang|Wing Shing Wong|Zhengqiang Zhang,0000-0003-2343-9166,C,Stabilization of discrete time stochastic system with input delay and control dependent noise.,2019,DemoPaper,Ipsum est non sed labore. Adipisci porro adipisci adipisci neque quiquia eius. Magnam dolore dolore etincidunt consectetur etincidunt quisquam. Quiquia porro sit consectetur. Ut dolor ipsum adipisci.,,Catherine Webb,Organic mission-critical knowledge user,W,,Bo Wei,Ivan Polekhin,Ipsum dolorem sed ipsum est.,Est dolor quiquia quiquia aliquam magnam.,True,True,True,Delay-dependent|Interconnection|Synchronization|Luenberger-type|Parallelization,,7833,6701511,data management,"Sharp-Cooper|Johnson-Wallace|Owens, Gordon and Wyatt|Knight-Haas|Clark Inc",7,4,,True,annual,
6699713,Christopher Beattie|Serkan Gugercin|Volker Mehrmann,0000-0003-3302-4845|0000-0003-4564-5999,C,Model reduction for systems with inhomogeneous initial conditions.,2017,FullPaper,Velit ipsum dolorem neque dolorem sit ut quisquam. Ipsum adipisci velit dolore ut. Modi non tempora tempora. Voluptatem dolorem sed porro velit. Neque numquam consectetur est modi. Magnam ut non magnam non amet etincidunt quaerat. Eius porro magnam etincidunt porro porro velit non. Sit voluptatem quisquam numquam sed quisquam non sit.,,Stephanie Jenkins,Operative local moratorium,S,,Josiney A. Souza,Morgan Ericsson,Tempora voluptatem ut sed est dolorem.,Est sed ipsum modi porro magnam voluptatem.,True,True,True,Event-triggered|ε-Insensitizing|data modeling|Controllability|Controllability,,1813,6701474,data processing,"Gill, Castaneda and Phelps|Johnson, Jones and Holden|Smith Group",2,6,,True,quadrennial,
6699714,C. L. Philip Chen|Guanyu Lai|Yun Zhang 0001|Zhi Liu 0001,0000-0001-5451-7230,C,Adaptive asymptotic tracking control of uncertain nonlinear system with input quantization.,2016,FullPaper,Amet dolor quaerat est magnam labore non modi. Quisquam voluptatem dolor est. Consectetur dolor etincidunt modi quaerat adipisci dolore labore. Sed magnam ut porro amet modi modi etincidunt. Amet non est porro. Aliquam quaerat sit aliquam consectetur sit eius adipisci.,,Christopher Keller,Focused user-facing structure,W,,Mohammad Amin Sarafrazi,Gabriele Pannocchia,Dolor ut sit tempora porro est adipisci ut.,Dolore etincidunt aliquam magnam dolor velit.,False,True,False,Stabilizability|data querying|Interconnection|Leader-follower|big data,,6362,6699540,data processing,"Rodgers, Carter and Sutton|Stevens-Wright|Jackson, Bush and Mcbride|Carroll LLC",2,7,,False,annual,
6699718,Christian Commault|Jacob van der Woude|Taha Boukhobza,0000-0003-1046-3554,J,On the fixed controllable subspace in linear structured systems.,2017,FullPaper,Porro non sit numquam eius. Dolore quisquam aliquam velit modi. Sit amet etincidunt modi ut sit non. Dolorem ut amet dolor. Modi ut quiquia velit amet sed eius tempora. Consectetur est non tempora ipsum. Labore dolore sit numquam etincidunt. Sit porro modi dolorem voluptatem. Dolor dolore amet non aliquam. Aliquam neque ipsum neque tempora porro.,Jeremy Wallace,,,,Digitized value-added support,Innocent Okoloko,Chengming Huang,Etincidunt voluptatem labore velit magnam magnam.,Consectetur ipsum labore quiquia quiquia.,True,False,False,"Stabilizability|Controllability|Softwarization,|Self-Adaptation|Controllability",361,,6698378,data management,Smith Group|Wright-Hernandez|Hoffman-Gonzales,6,7,True,,,44.25209775837209
6699719,Corentin Briat,0000-0003-1822-2683,C,Stability analysis and control of a class of LPV systems with piecewise constant parameters.,2015,Poster,Non voluptatem quaerat quisquam quaerat est. Dolore ut magnam est. Porro numquam neque quaerat neque. Labore tempora eius dolor. Ut numquam ut magnam modi neque quiquia.,,Rachel Jennings,User-centric background support,S,,Vasili A. Zaitsev,Alán Tapia,Ut quisquam adipisci non quisquam numquam ut dolor.,Non dolor ipsum modi ut dolore dolore.,True,True,True,data querying|Synchronization|Delay-dependent|data management|Implicit-system,,9230,6698612,big data,"Cox, Montes and Campbell",5,9,,False,annual,
6699724,Denis Dochain|Ilyasse Aksikas|Joseph J. Winkin,0000-0001-5206-7352|0000-0002-1283-2889|0000-0003-4561-4439,J,Asymptotic stability of infinite-dimensional semilinear systems: Application to a nonisothermal reactor.,2007,ShortPaper,Modi numquam sit magnam. Porro consectetur sit est. Magnam voluptatem dolor dolor dolore amet est. Sed amet consectetur tempora quaerat labore dolor. Velit magnam labore dolorem dolorem adipisci magnam.,Michael Walker,,,,Multi-tiered composite process improvement,Ali Saberi,Fei Chen 0008,Eius eius tempora tempora dolorem non eius.,Consectetur quiquia adipisci ipsum eius.,True,False,False,Interconnection|Controllability|Controllability|ε-Insensitizing|Parallelization,961,,6699078,big data,Morse Group|Nunez-Jensen|Collier-Williams,1,7,True,,,43.124080703190515
6699725,Alexander Lanzon|Joaquín Carrasco|William Paul Heath,0000-0002-7499-6408|0000-0003-0016-8105|0000-0003-3424-8808,J,On multipliers for bounded and monotone nonlinearities.,2014,FullPaper,Ut eius quiquia tempora ipsum etincidunt est. Tempora ipsum labore modi numquam sed dolor. Est dolore neque sed voluptatem non. Porro ut ipsum quisquam. Amet modi porro sed neque non. Adipisci amet velit porro. Porro est labore modi etincidunt quisquam. Sit aliquam eius labore magnam neque tempora modi.,Maria Deleon,,,,Triple-buffered coherent Local Area Network,Helen Durand,Domenico D'Alessandro,Quaerat velit porro ut neque tempora voluptatem neque.,Quisquam quisquam sed etincidunt neque.,True,True,True,indexing|Stabilizability|Coordinate-free|database|Controllability,439,,6699222,data processing,Aguilar LLC|Nguyen-Kennedy|Cantu-Rodriguez,7,7,False,,,40.51719189533956
6699726,Alán Tapia|Leonid M. Fridman|Miguel Bernal 0001,0000-0002-3437-2481|0000-0003-0208-3615|0000-0003-3488-6180,C,Nonlinear sliding mode control design: An LMI approach.,2017,ShortPaper,Labore modi etincidunt aliquam. Porro non dolorem etincidunt dolore dolore. Labore dolorem porro magnam consectetur. Consectetur neque ut eius consectetur est eius aliquam. Voluptatem ut aliquam tempora dolore aliquam magnam numquam.,,Shannon Davis,Multi-layered heuristic migration,S,,Bogdan Batko,Osman Tunç,Velit amet ipsum dolorem modi ut.,Est non etincidunt non.,True,True,True,Vision-Enhanced|Controllability|ε-Insensitizing|Stabilizability|data processing,,7159,6699599,data processing,"Duke, Lynch and Spears|Alexander-Donovan|Baker-Woodard",3,6,,True,triennial,
6699729,Bin Zhang 0023|Fumitoshi Matsuno|Yingmin Jia,0000-0001-9685-3267,J,Finite-time observers for multi-agent systems without velocity measurements and with input saturations.,2014,ShortPaper,Dolorem modi quiquia consectetur dolor est numquam quiquia. Velit consectetur sed eius ut non dolorem. Porro tempora non sit dolor est quisquam aliquam. Velit dolor etincidunt eius. Est adipisci ipsum aliquam sit.,Diane Hansen,,,,Enterprise-wide secondary protocol,Michal Batko,Declan G. Bates,Dolorem neque neque porro adipisci labore dolor.,Etincidunt porro etincidunt sed velit ipsum labore.,False,False,False,Stabilizability|Event-triggered|Controllability|Delay-dependent|Coordinate-free,252,,6700677,data management,"Thomas Inc|Miller Ltd|Fitzgerald, Lee and Mcfarland",6,3,False,,,4.981792084414432
6699732,Dequan Li|Qipeng Liu|Xiaofan Wang 0001|Zhixiang Yin,0000-0002-4329-864X,J,Quantized consensus over directed networks with switching topologies.,2014,ShortPaper,Amet consectetur eius velit porro aliquam tempora porro. Quisquam porro amet eius. Quaerat neque sed quisquam dolor est voluptatem. Neque est dolore dolor. Ipsum est porro porro ipsum consectetur aliquam. Adipisci dolor amet ut. Velit eius sed dolorem.,Cory Miller,,,,Function-based impactful conglomeration,Hossein Karimpour,Joseph Y. J. Chow,Dolor etincidunt tempora adipisci non velit sed voluptatem.,Eius quiquia modi ipsum dolore consectetur voluptatem voluptatem.,True,True,True,Output-feedback|Controllability|Leader-follower|big data|Controllability,423,,6698086,indexing,"Smith, Tucker and Allen|Weeks-Diaz|Hernandez-Reynolds|Sullivan, Wallace and Zimmerman",7,8,True,,,48.667890697731096
6699733,Leonid Faybusovich|Thanasak Mouktonglang,0000-0001-7839-9937,J,Multi-target linear-quadratic control problem and second-order cone programming.,2004,DemoPaper,Neque numquam amet est. Modi sed ut magnam eius. Non ipsum quaerat dolorem est. Non ipsum labore sed eius ipsum sed ipsum. Non porro ut neque quisquam sit tempora quaerat. Modi eius dolore eius numquam voluptatem modi modi. Dolore quaerat neque sed est quisquam.,Nicole Gilbert,,,,Advanced optimizing encoding,Antonio Loría,Constantin Voicu,Ipsum eius modi modi sed ut.,Porro eius ipsum adipisci non.,True,False,False,indexing|Representations|Event-triggered|data processing|Coordinate-free,582,,6701155,data management,"Rodriguez, Woods and Brennan|Peters-Swanson",6,1,False,,,26.266347304945064
6699735,J. Zhang|Shuzhi Sam Ge|Tong Heng Lee,0000-0001-5549-312X,C,Adaptive MNN control for a class of non-affine NARMAX systems with disturbances.,2004,FullPaper,Est etincidunt amet tempora neque. Dolorem tempora tempora quiquia sit velit. Non neque labore eius modi dolor consectetur. Dolor non eius tempora. Porro tempora amet aliquam neque velit. Aliquam dolor etincidunt non labore modi non quisquam.,,Diane Morales MD,Organic mission-critical knowledge user,W,,Yongchao Man,Daniel R. Ramírez 0001,Ut ut sit porro etincidunt ipsum quaerat.,Dolor etincidunt ipsum tempora.,True,False,False,Synchronization|Linearizability|Output-feedback|Synchronization|Parametrization,,6732,6701530,indexing,"Parsons, Macdonald and Kerr|Stein-Ramsey|Robles Group",5,5,,False,quadrennial,
6699736,Mohammad Mahdi Share Pasand|Mohsen Montazeri,0000-0002-6105-6687,J,Controllability and stabilizability of multi-rate sampled data systems.,2018,ShortPaper,Sed non aliquam dolore ut amet est. Voluptatem est ut labore ipsum voluptatem aliquam. Quisquam est tempora porro. Dolorem velit est sed neque. Quaerat eius consectetur porro est ipsum sed sit.,Nicholas Peterson,,,,Horizontal 4thgeneration flexibility,Guoyuan Wu,Jing Zhou 0002,Quaerat velit aliquam dolor.,Dolorem consectetur dolore sit voluptatem quiquia.,True,True,True,Luenberger-type|Parallelization|Controllability|Controllability|Stabilizability,107,,6701153,data querying,Carter-Simon|Smith Group,6,1,True,,,35.37019398645138
6699740,Paul Wijnbergen|Stephan Trenn,0000-0002-0947-0282,C,Impulse-free interval-stabilization of switched differential algebraic equations.,2021,Poster,Etincidunt dolorem amet neque aliquam modi. Velit porro dolorem magnam non modi adipisci. Quaerat modi numquam tempora tempora neque quaerat. Tempora ut velit dolor ut numquam magnam eius. Porro dolore ipsum ut. Quisquam quiquia velit voluptatem aliquam. Labore est eius amet. Voluptatem voluptatem quisquam neque sit adipisci est.,,Kevin Duncan,Operative local moratorium,S,,Cristian Oara,Masayuki Sato 0003,Ipsum quaerat quisquam velit quiquia.,Adipisci tempora eius magnam.,False,True,False,database|Delay-dependent|Output-feedback|Controllability|Controllability,,5477,6698428,database,"Taylor-Rasmussen|Reid, Anthony and Davis",3,6,,False,annual,
6699743,Jia Deng|Robert J. Elliott,0000-0001-7323-6100|0000-0002-5486-6999,J,Change point estimation for continuous-time hidden Markov models.,2013,DemoPaper,Quaerat dolor dolore dolore est aliquam. Modi sit modi adipisci ut voluptatem velit. Est aliquam magnam est magnam dolore neque. Porro ut sit modi modi dolorem numquam adipisci. Dolorem dolorem consectetur dolorem.,Jamie Scott,,,,Total multi-state standardization,Felipe Cucker,Robin D. Hill,Quaerat magnam magnam dolorem magnam amet porro magnam.,Sed dolore amet amet sit.,True,True,True,Edge-Artificial|Delay-dependent|Controllability|data modeling|Event-triggered,272,,6698613,data processing,"Zamora LLC|Graham, Bass and Wilson",7,3,False,,,47.24502531315709
6699744,Feng Ding 0001|Jing Chen 0007|Quanmin Zhu|Yanjun Liu 0001,0000-0001-5615-2255,J,Multi-step-length gradient iterative algorithm for equation-error type models.,2018,DemoPaper,Numquam sit neque numquam aliquam neque. Magnam neque neque sed labore porro eius. Dolorem sed sed quisquam. Dolor quaerat non numquam. Ipsum dolor quaerat modi est numquam. Quisquam dolorem quaerat porro numquam velit sit sit. Consectetur sit consectetur dolorem quaerat labore ipsum. Eius etincidunt aliquam ipsum est sed.,Nicole Taylor,,,,Ergonomic cohesive hardware,Aurélien Cord,Peng Li,Non consectetur ipsum quaerat neque.,Eius ut quisquam dolor quisquam neque non.,True,False,False,Leader-follower|Linearizability|Output-feedback|Luenberger-type|Event-triggered,282,,6700465,data modeling,"Scott and Sons|Gomez, Hernandez and Lynch|Schwartz-Martinez|Ramos PLC",6,4,False,,,29.955375996473766
6699745,Boumediene Hamzi,0000-0002-9446-2614,J,Some results on inverse optimality based designs.,2001,ShortPaper,Magnam voluptatem sed dolore. Labore sit porro aliquam velit voluptatem. Amet ut non voluptatem sit numquam magnam quiquia. Non sed dolor ut porro porro neque. Modi adipisci labore consectetur ut. Adipisci sed dolorem labore. Labore porro eius quiquia quiquia. Dolor ipsum numquam aliquam aliquam adipisci. Modi dolorem amet numquam aliquam ut ut aliquam. Porro tempora quisquam magnam eius dolorem tempora amet.,Ronald Green,,,,Object-based foreground archive,Haokai Sun,A. Spezamiglio,Amet dolore consectetur sed porro dolore.,Modi ut est porro quisquam.,True,True,True,Continuous-time|Leader-follower|Event-triggered|Interconnection|Linearizability,416,,6699278,big data,Nolan Group,3,4,True,,,39.82135191730918
