DOI,AuthorName,Author-orcid,VenueType,Title,YearPublished,PaperType,Abstract,EditorName,ChairName,ConfName,ConfType,JournalName,ReviewerName1,ReviewerName2,ReviewText1,ReviewText2,ReviewDecision1,ReviewDecision2,FinalDecision,Keywords,VolumeNr,IndexNr,Citation_DOI,Area,Affiliation,YearsReviewerExperience1,YearsReviewerExperience2,ManagesProductionProcess,ManagesPanelsContent,Frequency,JournalImpactFactor
6700405,Jean-Charles Delvenne|Ruggero Carli|Sandro Zampieri,05-283335-X|15-492856-2|688-16370-4,J,Optimal strategies in the average consensus problem.,2009,FullPaper,Ut numquam sed dolorem. Adipisci quaerat dolor adipisci adipisci tempora. Etincidunt magnam non dolore aliquam aliquam. Adipisci quaerat etincidunt quiquia. Neque voluptatem quisquam etincidunt. Aliquam tempora amet non. Etincidunt dolor numquam etincidunt adipisci dolorem eius quisquam. Dolore etincidunt modi labore quisquam aliquam quaerat. Dolorem numquam quisquam labore porro.,Emily Robinson,,,,Synergized incremental encryption,Rui Li 0007,Xun Li 0002,Quiquia quisquam magnam voluptatem aliquam.,Quisquam magnam voluptatem quaerat dolorem dolorem eius.,False,True,False,data querying|Controllability|Controllability|data processing|Leader-follower,291,,6701219,indexing,King Ltd|Simon-Carlson|Hill LLC,1,4,True,,,31.308307953625675
6700406,Janusz Wyrwal|Jerzy Klamka,424-93849-X|475-29068-5,C,Controllability of second-order infinite-dimensional systems.,2008,FullPaper,Voluptatem neque non ipsum quiquia labore. Tempora labore neque dolor quiquia velit. Magnam velit dolore porro neque dolore dolore dolore. Ut quaerat eius labore sed eius quaerat. Ipsum est magnam labore quiquia. Numquam eius aliquam magnam dolorem aliquam consectetur non. Numquam etincidunt sed tempora quiquia modi sit non. Est dolore porro quaerat est. Tempora etincidunt labore sit ut non porro. Non adipisci adipisci labore.,,George Wiley,Stand-alone explicit throughput,R,,Aurélie Suzanne,Abdorreza Sheikholeslami,Modi dolor quisquam magnam tempora dolore magnam ipsum.,Quaerat quaerat porro modi labore.,False,True,False,Delay-dependent|Event-triggered|Event-triggered|Leader-follower|Synchronization,,1070,6700860,indexing,"Hall Group|Brooks, Black and White",7,6,,True,triennial,
6700407,Ian Hogeboom-Burr|Serdar Yüksel,7296-8550-2|901653-44-7,J,"Zero-sum games involving teams against teams: Existence of equilibria, and comparison and regularity in information.",2023,DemoPaper,Numquam non amet porro modi. Amet est voluptatem adipisci adipisci non dolore. Dolore dolorem tempora voluptatem dolor voluptatem dolor. Dolor dolorem dolor quiquia ut. Consectetur est dolorem porro dolorem ut etincidunt dolore. Modi quiquia quiquia aliquam sed sed labore eius.,Krista Reid,,,,Adaptive attitude-oriented implementation,Ahmed Abdo,Masaki Ogura 0001,Dolore modi eius consectetur sit velit dolor numquam.,Labore quiquia aliquam dolore.,False,True,False,Delay-scheduled|Stabilizability|Synchronization|Next-Generation|Coordinate-free,801,,6698658,big data,"Benitez, Greene and Donovan|Jimenez Ltd",1,7,False,,,34.368456641030086
6700410,Michael Ulbrich,227-62696-X,C,Constrained optimal control of Navier-Stokes flow by semismooth Newton methods.,2003,DemoPaper,Eius neque aliquam sed dolor dolore dolorem magnam. Sed aliquam sed est quisquam adipisci neque. Modi modi amet quiquia neque consectetur. Consectetur est sit non etincidunt. Aliquam sit est dolorem magnam amet adipisci est.,,Anthony Salinas,Centralized attitude-oriented projection,S,,Bui Quang Minh,A. Agung Julius,Quisquam quaerat velit magnam.,Neque sit porro sed etincidunt modi.,True,True,True,Event-triggered|Delay-dependent|Linearizability|data management|Implicit-system,,1781,6701275,indexing,Jensen Group,6,5,,False,quadrennial,
6700415,Guchuan Zhu|Jun Zheng 0004,426-52094-8|342-21678-3,C,ISS-like estimates for nonlinear parabolic PDEs with variable coefficients on higher dimensional domains.,2020,DemoPaper,Modi sed non neque consectetur dolorem neque. Est magnam etincidunt voluptatem. Dolor quaerat quiquia non tempora. Sit amet sed porro quaerat adipisci tempora quaerat. Porro quiquia quaerat quisquam dolore neque sed ut.,,Michelle Stone,Integrated methodical emulation,W,,Wei Lin 0001,Ben M. Chen,Voluptatem porro dolore ipsum dolorem amet.,Aliquam numquam ipsum quisquam numquam velit.,True,True,True,Event-triggered|Continuous-time|Coordinate-free|data modeling|Controllability,,6252,6698602,data processing,Klein Ltd|Mclaughlin-Brewer,2,8,,True,triennial,
6700416,Alessandro Astolfi|Dimitrios Karagiannis,448-47110-1|337-25118-8,C,Nonlinear adaptive control of systems in feedback form: An alternative to adaptive backstepping.,2008,DemoPaper,Modi etincidunt est numquam aliquam dolore velit. Consectetur modi porro quiquia dolore tempora. Dolore voluptatem dolor ipsum quiquia etincidunt. Est velit non quisquam consectetur dolor. Quiquia sit etincidunt quaerat quaerat sit magnam. Porro labore amet sed eius. Non eius consectetur dolorem dolor ut adipisci adipisci. Ut modi quaerat quisquam. Dolorem ipsum velit est magnam sed est neque. Dolor ut est quaerat dolore quisquam.,,Kathleen Carson,Universal logistical complexity,R,,Giovanni Arturo Vecchione,Haifeng Wang,Adipisci modi adipisci quisquam.,Tempora numquam numquam dolorem voluptatem tempora.,False,True,False,Controllability|Passivity-based|ε-Insensitizing|Knowledge-based|Self-Adaptation,,1817,6697808,data management,Baker-Atkins|Carroll PLC,4,9,,True,triennial,
6700418,Andrey Smyshlyaev|Miroslav Krstic,911420-14-2|01-740292-9,C,Backstepping boundary control for first-order hyperbolic PDEs and application to systems with actuator and sensor delays.,2008,FullPaper,Magnam ipsum amet numquam quisquam. Dolore adipisci est dolorem dolorem consectetur quiquia. Dolore quisquam non porro. Tempora magnam velit neque magnam amet ut tempora. Sit aliquam quisquam neque sed quaerat dolorem. Adipisci sed numquam tempora ut ipsum.,,Steven Smith,Mandatory background knowledgebase,E,,Shodhan Rao,Andrea Caponnetto,Dolor adipisci quiquia sit porro amet quaerat magnam.,Dolore ut ipsum sit modi sit velit non.,False,True,False,data modeling|Safety-critical|Controllability|Delay-dependent|Output-feedback,,2936,6701739,data querying,"Pineda, Baker and Perry|Smith, Hodges and Davis",4,1,,True,annual,
6700419,James D. Biggs|Nadjim Horri,477-77192-0|602-11213-9,C,Optimal geometric motion planning for a spin-stabilized spacecraft.,2012,Poster,Dolorem voluptatem adipisci dolorem velit. Numquam non neque modi est dolor numquam. Labore ipsum magnam est ipsum ipsum numquam neque. Modi quisquam numquam amet tempora dolor quiquia adipisci. Eius magnam modi quaerat dolorem quisquam magnam dolor. Est amet modi etincidunt aliquam.,,Pamela Hodges,Quality-focused multi-state extranet,S,,Jonathan H. Manton,Jing Na,Tempora tempora dolor neque.,Magnam velit dolore adipisci tempora.,True,True,True,Output-feedback|Leader-follower|Stabilizability|Controllability|Synchronization,,9935,6700996,data management,"Reed Inc|Williams, Day and Thompson",9,7,,True,irregular,
6700421,Héctor Ramírez Cabrera|Michel De Lara|Pedro Gajardo,446-64236-1|07-397679-9|439-12532-8,C,Viable states for monotone harvest models.,2011,Poster,Ut etincidunt sit labore adipisci velit. Sit est dolor consectetur quiquia. Sed voluptatem dolorem porro. Quiquia velit modi porro. Amet magnam est sed non modi numquam adipisci. Consectetur tempora tempora quaerat ut aliquam sed modi. Modi dolor ipsum adipisci modi. Velit porro neque adipisci dolore amet modi quaerat. Modi ut tempora quiquia voluptatem.,,Richard White,Configurable optimizing extranet,W,,Roberto Diversi,Kooktae Lee,Dolore eius quisquam eius etincidunt dolorem.,Est magnam non dolor sed quaerat ut dolore.,True,False,False,Delay-dependent|data management|ε-Insensitizing|Prescribed-time|Vision-Enhanced,,6369,6698444,data querying,"Rowe-Harris|Diaz-Huber|Robbins, Pugh and Boyd",3,8,,True,quadrennial,
6700422,Hui Zhang 0019|Junmin Wang|Yang Shi 0001,7194-8201-2|19-971421-4|7019-0779-0,J,Robust H,2013,ShortPaper,Quisquam tempora sit ipsum. Ut voluptatem adipisci dolore ut numquam. Tempora dolorem quiquia eius aliquam tempora dolore. Ipsum dolor magnam dolorem modi voluptatem modi. Voluptatem consectetur quaerat velit voluptatem modi.,Kendra Moore,,,,Balanced neutral capability,Brendan Morris,Alex Parkinson,Voluptatem eius tempora ut velit velit magnam ut.,Etincidunt dolorem ut quisquam ipsum tempora.,True,True,True,Event-triggered|Controllability|Synchronization|Delay-dependent|Synchronization,601,,6698462,data processing,"Irwin Group|Howard Inc|Knight, Huff and Duncan",8,5,False,,,43.49192471768963
6700423,Hojin Lee|Thi Hoai Linh Nguyen|Yasumasa Fujisaki,89514-004-9|920083-96-6|07-726556-X,J,Algebraic connectivity of network-of-networks having a graph product structure.,2017,FullPaper,Sit numquam ipsum dolore quaerat ipsum magnam. Adipisci dolorem numquam modi quisquam. Tempora adipisci numquam non. Etincidunt porro dolorem dolorem etincidunt. Adipisci dolorem voluptatem neque est quaerat ut eius.,Denise Martin,,,,Progressive secondary emulation,Jun Fu 0001,Bo Zhang 0048,Sed aliquam est amet dolor quisquam.,Amet velit quaerat magnam dolore porro.,False,True,False,Synchronization|Polynomial-time|Event-triggered|Event-triggered|Coordinate-free,435,,6698427,indexing,"Neal, Delgado and Scott|Shah-Sanchez|Stokes Inc",3,2,False,,,22.24017311798534
6700425,Abdul Qayyum Khan|Muhammad Abid 0001|Steven X. Ding,492-24405-X|409-23039-4|7053-7138-6,J,Fault detection filter design for discrete-time nonlinear systems - A mixed H,2014,FullPaper,Quaerat modi quaerat etincidunt neque amet dolor. Quaerat eius neque aliquam voluptatem sit quaerat magnam. Dolore dolorem etincidunt quisquam quaerat. Sed etincidunt non adipisci modi quisquam. Porro consectetur sit aliquam quaerat tempora neque aliquam. Adipisci est ipsum adipisci. Adipisci sit eius etincidunt amet. Dolor eius porro adipisci tempora ipsum sed.,Dr. Gary Montoya MD,,,,Polarized holistic secured line,Irene Zorzan,David Wilkie,Quisquam quaerat consectetur consectetur.,Dolore dolore labore adipisci ut.,True,False,False,Single-boundary|Prescribed-time|Delay-dependent|Event-triggered|Vision-Enhanced,404,,6699423,data processing,"Mathis PLC|Rivera-Davis|Johnson, Williams and Riley",2,7,True,,,36.25416147156454
6700427,Jinshan Zeng|Mingwen Wang|Tao He,501-78088-9|86368-744-8|264-32237-5,J,A fast proximal gradient algorithm for decentralized composite optimization over directed networks.,2017,FullPaper,Consectetur labore quaerat dolore aliquam amet sed. Etincidunt non est non. Etincidunt adipisci modi labore consectetur modi. Ipsum dolorem quisquam sed. Etincidunt eius quisquam quaerat eius. Modi amet non ipsum. Eius sit neque ipsum quisquam tempora dolorem.,Danielle May,,,,Enterprise-wide directional implementation,Igor Klep,Jian Wang 0010,Quiquia consectetur consectetur dolor etincidunt est dolore.,Porro dolore labore tempora.,True,True,True,"Next-Generation|Softwarization,|Coordinate-free|Controllability|data processing",592,,6699955,data processing,Miller-Morgan|Peterson-House|Hansen Ltd,1,9,False,,,33.30957127451952
6700428,Prasenjit Karmakar|Shalabh Bhatnagar,15-481021-5|7813-4543-8,C,On tight bounds for function approximation error in risk-sensitive reinforcement learning.,2021,Poster,Ut tempora adipisci adipisci tempora quisquam dolore. Sit est sed quaerat est magnam velit. Quisquam magnam etincidunt quiquia adipisci quiquia. Ut quiquia tempora neque ipsum magnam. Tempora ut ut consectetur tempora ut. Modi tempora tempora adipisci ut. Aliquam modi dolore porro. Est sed adipisci quisquam. Dolor porro amet velit adipisci quaerat eius. Eius neque magnam dolorem quaerat.,,Donald Davila,Synergistic homogeneous secured line,E,,Jan M. Maciejowski,Peng Shi 0001,Amet non labore voluptatem.,Dolore ut etincidunt neque dolore porro modi.,True,True,True,Leader-follower|Safety-critical|Linearizability|Event-triggered|Parametrization,,4435,6702224,data querying,Suarez and Sons|Lester Group,8,8,,True,annual,
6700429,Iasson Karafyllis|Miroslav Krstic,18-045386-4|01-740292-9,J,Small-gain stability analysis of certain hyperbolic-parabolic PDE loops.,2018,FullPaper,Eius tempora tempora dolorem dolorem sed sed aliquam. Dolor velit modi amet amet neque. Consectetur est etincidunt sit consectetur dolore dolor. Est est dolor numquam non velit. Etincidunt neque voluptatem ut adipisci ipsum consectetur. Dolorem modi ipsum ipsum velit consectetur. Ipsum magnam etincidunt dolore porro velit numquam etincidunt. Est porro non adipisci sed etincidunt dolore. Dolore amet dolore numquam amet neque amet voluptatem. Eius eius eius est ipsum.,Kenneth Flores,,,,Reduced national workforce,Abdallah BenAbdallah,Anastasios Gounaris,Magnam consectetur non velit adipisci.,Quaerat ut est dolore quisquam.,True,True,True,"data querying|Softwarization,|Coordinate-free|Interconnection|Controllability",654,,6701120,database,"Johnson-Harmon|Benitez, Greene and Donovan",6,2,True,,,31.437827298328884
6700430,Debasish Chatterjee|Federico Ramponi|John Lygeros|Peter Hokayem 0001,7031-5109-2|7971-0703-6|86900-604-5|8335-5766-2,J,On mean square boundedness of stochastic linear systems with bounded controls.,2012,FullPaper,Consectetur labore aliquam quaerat. Adipisci sed sed quisquam porro est. Consectetur velit labore adipisci. Dolorem neque dolore tempora dolorem sed adipisci. Ipsum ut labore amet neque. Sed quiquia aliquam numquam quaerat voluptatem magnam tempora. Ipsum adipisci aliquam adipisci quiquia. Ut dolorem modi velit dolore. Sed porro ut amet.,William Schultz,,,,Integrated human-resource system engine,Eugene A. Feinberg,Ming Cao 0001,Amet non quisquam amet dolorem sed modi.,Amet dolore velit dolore.,True,True,True,Controllability|Delay-scheduled|Safety-critical|Representations|Coordinate-free,619,,6698462,database,"Brady, Carter and Smith|Castro Ltd|Lee-Crawford|Vargas LLC",6,3,False,,,28.082280032544706
6700431,Atte Aalto|François Lamoline|Jorge Gonçalves,597-31721-4|8039-6831-6|447-54524-6,C,Linear system identifiability from single-cell data.,2022,FullPaper,Labore labore numquam etincidunt tempora dolor. Eius aliquam etincidunt numquam sed numquam. Quaerat etincidunt modi quiquia dolore velit quaerat. Est dolor labore modi quisquam porro labore. Numquam labore porro quaerat modi tempora dolore. Est eius ut est. Eius quisquam magnam dolor dolorem porro numquam. Sit dolore sed adipisci quisquam velit dolore.,,Mary Murillo,Customer-focused fresh-thinking hardware,E,,Gonzalo Arias,Bacem Ben Nasser,Ipsum quisquam neque velit dolore dolore etincidunt.,Est amet etincidunt quaerat quaerat.,True,True,True,Interconnection|Synchronization|Controllability|data management|Event-triggered,,1002,6700507,data processing,"Rivera-Davis|Walker, Davis and Brown|Phelps-Jackson",9,3,,True,quadrennial,
6700432,Ashish Cherukuri|Enrique Mallada|Jorge Cortés 0001,224-47138-6|237-46901-5|575-65703-6,C,Asymptotic convergence of constrained primal-dual dynamics.,2016,ShortPaper,Quisquam quiquia dolore quiquia dolor non magnam dolorem. Sed amet aliquam dolor dolor adipisci. Magnam quaerat quisquam sit magnam quisquam. Sed adipisci magnam amet etincidunt. Porro ut aliquam aliquam adipisci non dolorem. Velit aliquam dolor consectetur non numquam ipsum.,,Timothy Walker,Synergistic regional process improvement,E,,Ali Saberi,Kooktae Lee,Dolore sed quaerat quisquam.,Quiquia adipisci velit adipisci quiquia.,True,False,False,Interconnection|Passivity-based|Synchronization|Stabilizability|Controllability,,9878,6701516,database,"Hicks-Campbell|Lee, Santana and Lewis|Jones-Wright",2,6,,True,irregular,
6700433,Babak Hassibi|Richard M. Murray|Vijay Gupta 0001,352-06008-3|642-39512-9|87194-823-2,C,Optimal LQG control across packet-dropping links.,2007,FullPaper,Ut porro dolore amet est quaerat. Quiquia velit sed velit. Voluptatem amet porro dolore neque. Quiquia dolore amet aliquam quaerat aliquam ut. Labore quaerat quaerat aliquam. Dolorem tempora neque magnam neque eius quisquam numquam. Eius numquam ut amet. Porro voluptatem etincidunt quiquia dolor porro eius.,,Carlos Walker,Polarized incremental flexibility,E,,Giuseppe Carlo Calafiore,Robin D. Hill,Aliquam consectetur ipsum labore non quiquia quiquia porro.,Magnam dolore voluptatem sit neque aliquam dolor.,True,False,False,"Irreducibility,|Controllability|Polynomial-time|Interconnection|data management",,5631,6700343,data querying,Peterson-House|Hughes LLC|Bryan PLC,4,8,,True,biennial,
6700434,Erhan Bayraktar|H. Vincent Poor|Raghuveer M. Rao,08-025170-5|465-23275-1|14-577276-9,C,Prediction and tracking of long-range-dependent sequences.,2005,FullPaper,Aliquam magnam dolorem numquam aliquam neque velit. Etincidunt voluptatem etincidunt ipsum consectetur. Consectetur etincidunt aliquam quisquam quiquia tempora. Est amet tempora labore dolore velit sit. Eius dolore quiquia dolore. Ut quisquam porro tempora quisquam amet dolorem numquam. Velit aliquam quiquia porro dolor velit porro. Dolorem velit magnam consectetur quaerat dolore amet neque.,,Brandon Moore,Up-sized asynchronous open system,S,,Ewa Pawluszewicz,Litan Yan,Dolore numquam tempora est.,Magnam adipisci est voluptatem ipsum voluptatem voluptatem.,False,True,False,Delay-dependent|Edge-Artificial|Output-feedback|Polynomial-time|Event-triggered,,3947,6698052,data modeling,"Kaufman Ltd|Berg, Jones and Chambers|Martinez Inc",9,3,,False,biennial,
6700436,Daizhan Cheng|Jinhuan Wang|Xiaoming Hu 0001,397-55267-X|15-331309-6|532-17345-X,J,An extension of LaSalle's Invariance Principle for a class of switched linear systems.,2009,ShortPaper,Eius quisquam amet ut est quiquia non magnam. Dolore voluptatem sed dolor tempora amet. Magnam ut est quaerat neque quaerat. Dolor sed labore tempora etincidunt amet dolore quiquia. Ipsum eius ut dolore magnam etincidunt quisquam est. Voluptatem consectetur magnam sit eius.,Frank Meyers,,,,Phased reciprocal firmware,Derong Liu 0001,Arthur J. Krener,Dolorem quiquia adipisci porro.,Quaerat labore modi dolorem.,True,False,False,Passivity-based|Controllability|Controllability|Knowledge-based|Synchronization,595,,6701394,indexing,"Lawson, Mora and Carter|Jennings Group|Hansen Ltd",8,9,True,,,24.155246235557886
6700438,Gökhan Sahan|Vasfi Eldem,646-22370-7|611-26912-5,J,The effect of coupling conditions on the stability of bimodal systems in R,2016,FullPaper,Neque quiquia modi dolor quaerat neque. Ut aliquam est numquam numquam. Sed dolor quaerat aliquam. Sit voluptatem dolore numquam non etincidunt. Dolorem ut dolore eius adipisci sed dolore. Tempora amet est labore velit eius non. Modi labore consectetur neque velit.,Vanessa Williams,,,,Persevering grid-enabled encoding,Bowen Yi,Abdeljalil Abbas-Turki,Numquam numquam ut dolor.,Amet non voluptatem etincidunt quisquam.,True,True,True,Output-feedback|Output-feedback|data querying|Synchronization|Polynomial-time,413,,6699037,data management,"Aguilar, Carroll and Wong|Cruz-Nunez",5,3,True,,,47.10781627170944
6700439,Jean-Philippe Cassar|Koffi M. Djidula Motchon|Komi Midzodzi Pekpe,921323-37-1|616-24277-6|651-64725-5,C,Conditions for strict distinguishability of single-output nonlinear control-affine systems.,2017,FullPaper,Modi eius voluptatem dolore tempora etincidunt. Porro porro tempora numquam magnam sed consectetur. Dolor quisquam quiquia est adipisci sit ut. Non quiquia sit dolor est quaerat magnam. Numquam porro dolorem numquam consectetur tempora non porro. Eius sit etincidunt ut eius ut quiquia ipsum.,,David Sloan,Expanded client-server migration,E,,Ding-Xuan Zhou,Liangjian Hu,Labore consectetur dolorem adipisci ipsum.,Adipisci sit eius quiquia.,True,True,True,Prescribed-time|Vision-Enhanced|data querying|Output-feedback|Leader-follower,,1398,6699397,data management,"Andersen Inc|Harris-Perez|Baker, Cain and Farley",9,8,,True,triennial,
6700442,Bao-Zhu Guo|Yue-Hu Luo,324-44381-5|273-35457-1,C,Controllability and stability of a second-order hyperbolic system with collocated sensor/actuator.,2002,Poster,Non adipisci porro aliquam dolor dolor non. Amet amet eius tempora. Sit sit non tempora adipisci dolore velit. Dolor magnam dolore quaerat ipsum. Magnam numquam porro voluptatem. Consectetur amet labore dolor amet etincidunt. Dolorem neque dolorem sit dolorem dolorem sit dolorem.,,Fernando Contreras,Persevering bottom-line info-mediaries,R,,Anant V. Nimkar,Marko Antonio Rojas-Medar,Eius amet tempora sit dolor.,Aliquam tempora ut amet.,True,True,True,ε-Insensitizing|Parametrization|Leader-follower|Synchronization|Output-feedback,,7270,6700360,data modeling,Sanchez-Miller|Ortiz-Moss,7,3,,False,biennial,
6700444,Jan M. Maciejowski|Olumuyiwa I. Olanrewaju,330-09979-9|939155-40-8,C,Implications of dissipativity on stability of economic model predictive control - The indefinite linear quadratic case.,2017,FullPaper,Sit ut modi sed quiquia porro magnam. Non quiquia etincidunt est. Quiquia dolorem labore modi dolorem est. Tempora ut quaerat non modi etincidunt. Sed aliquam neque amet est. Numquam quiquia modi est quaerat ut. Eius porro consectetur voluptatem velit porro. Consectetur dolorem ipsum amet non est. Est modi porro eius etincidunt. Quisquam sed est labore non consectetur.,,Savannah Wise,Implemented responsive budgetary management,S,,Taner Büyükköroglu,Qun Chen,Est non dolorem amet labore sit.,Eius eius labore ut dolorem porro quiquia dolore.,True,True,True,Vision-Enhanced|Output-feedback|Edge-Artificial|Event-triggered|data management,,3619,6701980,data modeling,Becker LLC|Hill LLC,8,4,,True,annual,
6700446,Nicola Elia|Umesh Vaidya,607-31146-5|257-27995-2,J,Stabilization of nonlinear systems over packet-drop links: Scalar case.,2012,FullPaper,Etincidunt sit dolore quisquam aliquam velit. Eius sit est numquam est quisquam. Adipisci sed dolor dolore velit. Amet magnam non ipsum dolore eius magnam. Quiquia porro est numquam dolore sed velit. Numquam amet adipisci quisquam quisquam dolor ipsum.,Scott Cervantes,,,,Enterprise-wide directional implementation,Brigitte Tenhumberg,Carlos Sagüés,Quisquam etincidunt neque tempora velit non modi numquam.,Dolore etincidunt voluptatem neque amet.,False,True,False,"Irreducibility,|Event-triggered|ε-Insensitizing|Delay-dependent|Synchronization",621,,6700610,data querying,Reed Inc|Conley-Austin,7,7,False,,,8.240831913507673
6700447,Boumediene Hamzi|Dorothée Normand-Cyrot|Jean-Pierre Barbot|Salvatore Monaco,01-897779-7|12-656329-1|464-56418-8|08-876759-5,C,Nonlinear discrete-time control of systems with a Naimark-Sacker bifurcation.,2001,FullPaper,Est quiquia tempora sed non velit etincidunt. Quiquia sit voluptatem sed. Magnam modi ipsum consectetur amet eius amet ipsum. Dolor velit ipsum est magnam dolore. Sed labore numquam sed voluptatem non. Ipsum tempora magnam magnam consectetur ipsum numquam quiquia. Amet adipisci est voluptatem velit.,,Michael Austin,Cross-platform discrete emulation,S,,Alessandro Lipari,Alex Norta,Dolorem est dolore dolorem sed sit est.,Quaerat eius magnam adipisci.,True,True,True,Controllability|Self-Adaptation|Controllability|Controllability|database,,3695,6699918,database,"Norman, Baker and Wilson|Houston PLC|Spencer, Li and Jimenez|Watson-Jimenez",3,2,,True,annual,
6700448,Alexandre Trofino|Cesar Cataldo Scharlau|Maurício C. de Oliveira|Tiago J. M. Dezuo,209-62910-3|388-81303-1|00-515010-7|19-807732-3,C,Switching rule design for affine switched systems using a max-type composition rule.,2014,FullPaper,Neque ut voluptatem ipsum quaerat ut sed aliquam. Non dolore voluptatem porro non dolore numquam. Aliquam dolor adipisci non quiquia. Labore labore consectetur velit. Voluptatem quiquia ipsum porro quisquam dolorem numquam.,,Damon Sanders,Sharable global matrices,R,,Cécile Paris,Nicholas Moehle,Consectetur quaerat velit ut quaerat etincidunt dolore.,Modi adipisci numquam dolor.,True,True,True,Synchronization|Luenberger-type|Stabilizability|Edge-Artificial|Prescribed-time,,9213,6700919,indexing,"Thompson, Gillespie and Young|Swanson, Avila and Calderon|Bennett PLC|Perez, Tucker and Ramirez",4,1,,True,quadrennial,
6700450,Christophe Prieur 0001|Hugo Lhachemi,313-14722-0|562-54627-4,J,Output feedback stabilization of reaction-diffusion PDEs with a non-collocated boundary condition.,2022,DemoPaper,Tempora est eius porro velit aliquam sed. Quiquia sit eius magnam modi dolor. Dolore eius ipsum porro magnam dolorem quiquia. Modi est modi voluptatem consectetur voluptatem dolor. Neque ut consectetur quisquam. Neque modi est consectetur adipisci sit dolorem quaerat. Quisquam dolore numquam quaerat. Dolorem velit ut numquam tempora. Sit dolorem non amet amet numquam eius.,Zachary Rogers,,,,Persistent impactful portal,Alain Destexhe,Don MacKenzie,Tempora non modi neque modi.,Non sed aliquam ipsum magnam est magnam.,False,True,False,Representations|Controllability|Interconnection|Leader-follower|Synchronization,432,,6699323,data processing,"Lynch, Cantrell and Bell|Sanchez-Miller",6,3,True,,,0.8767185843426339
6700451,Antoine Chaillet|Jonathan Laporte|Yacine Chitour,8477-1841-0|7692-3478-8|7144-0609-2,J,Global stabilization of classes of linear control systems with bounds on the feedback and its successive derivatives.,2017,DemoPaper,Neque est etincidunt labore sit ut ut. Consectetur aliquam amet neque magnam. Modi velit neque aliquam eius. Numquam ipsum velit magnam aliquam voluptatem quaerat labore. Quiquia tempora sit magnam magnam quaerat eius. Sit adipisci quiquia est aliquam ut voluptatem neque. Porro sed labore adipisci. Modi dolorem quaerat dolore quisquam quisquam quisquam.,Victoria Marquez,,,,Adaptive attitude-oriented implementation,Amir O. Kotb,Daniel Wilczak,Tempora est voluptatem ipsum quiquia consectetur quiquia magnam.,Sed tempora modi voluptatem.,True,True,True,Synchronization|Luenberger-type|Parametrization|Continuous-time|indexing,901,,6699700,big data,Klein Ltd|Hall Group|Ball Inc,7,2,False,,,31.208081006973902
6700452,Marcelo D. Fragoso|Marcos G. Todorov,574-38204-6|89190-662-5,C,Infinite Markov jump-bounded real lemma.,2008,FullPaper,Modi dolore ipsum consectetur adipisci. Labore est etincidunt etincidunt consectetur ut quisquam adipisci. Etincidunt tempora velit aliquam aliquam. Consectetur est amet dolorem neque. Quisquam ipsum quiquia sed adipisci sed dolor. Quisquam numquam numquam velit modi.,,Kristin Chambers,Sharable context-sensitive alliance,R,,David Castro 0007,Dirk Draheim,Dolorem quaerat labore labore quisquam voluptatem amet.,Non modi dolor magnam.,True,True,True,Output-feedback|Implicit-system|Synchronization|Self-Adaptation|Representations,,1042,6701714,data processing,Jennings-Swanson|Clark-Carrillo,2,5,,True,quadrennial,
6700455,Hanxu Zhao|Jingyuan Zhan|Liguo Zhang,446-71861-7|521-87403-6|06-315421-8,C,Saturated boundary feedback stabilization for LWR traffic flow model.,2023,DemoPaper,Modi neque quiquia porro non. Tempora tempora amet quaerat etincidunt ut. Modi dolor dolorem porro amet eius modi quisquam. Sed voluptatem aliquam magnam sit. Est dolorem tempora voluptatem eius. Labore eius numquam ipsum dolorem eius neque. Dolore sit eius consectetur quisquam magnam porro tempora.,,Chad Wood,Inverse foreground firmware,E,,Gökhan Sahan,Hamed Farivarnejad,Dolore aliquam numquam est quaerat modi etincidunt.,Dolorem sit numquam sit labore adipisci.,True,True,True,Luenberger-type|Continuous-time|Stabilizability|Delay-dependent|Output-feedback,,8280,6698339,data management,"Johnson, Horton and Clark|Rivera and Sons|White, Kirk and Smith",9,3,,True,quadrennial,
6700456,José Claudio Geromel|Maurício C. de Oliveira,89078-477-3|00-515010-7,C,A class of robust stability conditions where linear parameter dependence of the Lyapunov function is a necessary condition for arbitrary parameter dependence.,2005,DemoPaper,Adipisci labore ipsum porro quisquam amet eius. Numquam amet tempora amet modi labore non. Dolor sed ipsum aliquam est quaerat porro voluptatem. Ipsum dolor dolore labore ut. Dolor dolorem est consectetur porro ut. Velit voluptatem quisquam magnam quisquam voluptatem. Non consectetur porro eius etincidunt dolor. Sit quaerat eius numquam non velit non non.,,Lisa Davidson,Innovative national ability,W,,G. Li,Jesús A. De Loera,Voluptatem quisquam numquam labore magnam adipisci consectetur dolore.,Quaerat ipsum eius neque.,False,True,False,"Next-Generation|Event-triggered|Output-feedback|Stabilizability|Irreducibility,",,3682,6698650,data modeling,"Brown, Evans and Alvarado|Norman, Baker and Wilson",4,4,,False,triennial,
