DOI,AuthorName,Author-orcid,VenueType,Title,YearPublished,PaperType,Abstract,EditorName,ChairName,ConfName,ConfType,JournalName,ReviewerName1,ReviewerName2,ReviewText1,ReviewText2,ReviewDecision1,ReviewDecision2,FinalDecision,Keywords,VolumeNr,IndexNr,Citation_DOI,Area,Affiliation,YearsReviewerExperience1,YearsReviewerExperience2,ManagesProductionProcess,ManagesPanelsContent,Frequency,JournalImpactFactor
6699497,Tianping Chen|Wenlian Lu|Yujuan Han|Zhe Li,347-73709-2|234-67405-0|557-76688-8|679-87045-6,C,Pinning dynamic systems of networks with Markovian switching couplings and controller-node set.,2014,DemoPaper,Tempora sit etincidunt eius non eius magnam. Amet dolorem voluptatem magnam aliquam voluptatem sit quiquia. Quiquia etincidunt eius eius tempora quiquia quisquam. Consectetur ut non quisquam non numquam quiquia. Etincidunt porro eius tempora. Voluptatem amet aliquam ipsum quiquia amet modi etincidunt. Amet aliquam velit eius ut. Sed dolorem quaerat numquam dolorem.,,Enrique Fernández-Cara,User-friendly multimedia hardware,E,,Paul Van Dooren,Emmanuelle Anceaume,Non voluptatem tempora voluptatem quiquia dolor ut.,Amet dolore dolor ipsum quiquia aliquam velit quaerat.,True,True,True,"Continuous-time|Controllability|Softwarization,|Controllability|Controllability",,4585,6698905,database,Chapman-Padilla|Campbell-Jones|Snow Group|Williams-Wilson,9,6,,True,annual,
6699498,Debasattam Pal|Madhu N. Belur|Rachel K. Kalaimani|Shriram C. Jugade,07-985601-X|276-52045-0|18-779916-0|690-27255-0,C,Fast modes in the set of minimal dissipation trajectories.,2017,FullPaper,Quisquam quisquam quiquia voluptatem labore. Porro aliquam est amet modi est quisquam sed. Numquam ut aliquam voluptatem eius quiquia modi etincidunt. Dolor voluptatem adipisci modi. Modi quaerat velit est magnam quiquia. Dolorem sed sed numquam ut sit quisquam dolor. Modi quiquia etincidunt non velit sed non. Consectetur non numquam amet. Consectetur neque dolor modi consectetur amet. Sit est est aliquam amet voluptatem etincidunt.,,Daniel Wilczak,Visionary analyzing database,E,,José Luis Domínguez-García,Jan H. van Schuppen,Numquam quisquam neque ut neque.,Magnam magnam ut porro etincidunt sit.,True,False,False,Event-triggered|ε-Insensitizing|Event-triggered|Controllability|Controllability,,8816,6701382,data modeling,"Green, Macdonald and Peterson|Martinez-Kim|Johnson, Stevens and Andrews|Steele-Rodriguez",2,4,,True,biennial,
6699499,Mohammad Amin Sarafrazi|Zbigniew Bartosiewicz|Ülle Kotta,686-76313-4|9550515-5-8|7408-9230-4,C,Finite determination of accessibility and singular points of nonlinear systems: An algebraic approach.,2020,FullPaper,Neque labore dolore quaerat eius. Ut magnam est neque adipisci. Adipisci sed dolor sed eius voluptatem ipsum. Quaerat sit eius dolorem magnam quisquam dolorem. Velit consectetur ut porro aliquam quaerat numquam labore. Ipsum porro ipsum ipsum ipsum dolore. Quisquam consectetur etincidunt eius.,,Birgit Jacob,Managed grid-enabled conglomeration,E,,Ankush Chakrabarty,Claudio De Persis,Dolor tempora ipsum amet velit quiquia sed.,Numquam tempora tempora dolor eius non.,True,True,True,Passivity-based|Stabilizability|data management|database|Leader-follower,,1941,6701600,database,"Lopez-Vega|Mcmillan, Bowman and Anderson|Lynch, Odonnell and Miller",5,2,,False,quadrennial,
6699501,Diederich Hinrichsen|Vladimir L. Kharitonov,588-42385-9|9966466-6-6,J,Exponential estimates for time delay systems.,2004,DemoPaper,Voluptatem voluptatem dolore dolorem quiquia numquam quisquam. Modi quisquam ut dolorem. Adipisci numquam quiquia sed quisquam dolorem. Non ut consectetur adipisci sit velit ut. Dolore ipsum ut etincidunt. Adipisci dolore est sit sed voluptatem aliquam. Etincidunt labore neque voluptatem dolore porro ut.,Haibao Duan,,,,Re-engineered dynamic conglomeration,Kamel Saddiki,Germain Garcia,Modi magnam eius magnam ipsum porro aliquam sed.,Quisquam dolorem neque quaerat ut.,True,True,True,Delay-dependent|Representations|Synchronization|Synchronization|Knowledge-based,810,,6699472,database,"Mcdonald, Jones and Maldonado|Martin, Swanson and Schroeder",7,2,False,,,7.195964369633002
6699503,Liangquan Zhang|Xun Li 0002,07-328907-5|335-72348-7,C,Mean field game for linear-quadratic stochastic recursive systems.,2019,Poster,Quisquam tempora non dolore quisquam amet. Quisquam ut magnam quaerat sed tempora velit porro. Neque tempora modi non ipsum. Magnam labore dolor etincidunt ut porro. Etincidunt non etincidunt voluptatem etincidunt.,,Jens Hoppe,Visionary analyzing database,E,,Solmaz S. Kia,Jianqiu Lu,Tempora est quisquam amet dolore sit adipisci.,Velit dolore consectetur dolor.,True,True,True,Delay-scheduled|Luenberger-type|Event-triggered|Parametrization|Controllability,,1757,6698049,data querying,Olsen Inc|Baker Inc,6,3,,True,quadrennial,
6699505,Dinh Hoa Nguyen|Nadhir Messai|Noureddine Manamanni|Van Thiem Pham,8255-1346-3|7537-4381-2|300-02292-5|00-376643-1,J,Robust formation control under state constraints of multi-agent systems in clustered networks.,2020,DemoPaper,Dolorem modi dolor adipisci ipsum. Ut amet neque quiquia est velit est modi. Adipisci magnam numquam magnam sed etincidunt adipisci tempora. Quiquia dolorem ipsum dolor voluptatem. Labore eius dolor non. Sed magnam aliquam dolor sed aliquam ipsum non. Modi etincidunt tempora dolor. Numquam est tempora quiquia aliquam voluptatem etincidunt. Est dolor quaerat sit eius adipisci voluptatem velit. Magnam dolorem porro dolorem non eius neque.,Masayuki Sato 0003,,,,Open-architected global standardization,Christopher A. Beattie,Fangfang Zheng,Quisquam velit ut sit etincidunt porro quisquam consectetur.,Amet aliquam consectetur numquam.,True,True,True,Knowledge-based|Synchronization|Synchronization|Controllability|Stabilizability,840,,6698937,database,"Stephens, Spencer and Blake|Patel, Sanchez and Hernandez|Morgan-Allen|Hobbs-Hanson",6,8,False,,,14.67651432496172
6699506,Matthias Heinkenschloss,6483857-1-1,J,Optimization and control of distributed systems.,2003,DemoPaper,Tempora sit porro quiquia quiquia labore quiquia porro. Dolore porro non quaerat magnam. Numquam labore dolorem voluptatem adipisci ipsum eius. Ut voluptatem quaerat magnam tempora. Porro neque magnam est quisquam amet. Consectetur amet velit neque. Quaerat quaerat quaerat quisquam numquam eius non.,Rafael Serrano,,,,Seamless non-volatile adapter,Jun-Min Wang,Gökhan Sahan,Amet dolorem quiquia porro quaerat ut aliquam quaerat.,Numquam aliquam eius sit labore sit porro.,True,True,True,"Stabilizability|Irreducibility,|Event-triggered|Output-feedback|Controllability",813,,6698736,data querying,"Bates, Weber and Horton",9,4,True,,,2.3777294990829754
6699507,Innocent Okoloko|Yoonsoo Kim,05-897248-0|88268-462-0,C,Attitude synchronization of multiple spacecraft with cone avoidance constraints.,2014,ShortPaper,Dolore voluptatem adipisci neque sed quisquam. Amet etincidunt non dolore. Eius quaerat dolore ipsum amet velit tempora velit. Adipisci ut quiquia labore adipisci quisquam. Ipsum ut tempora dolorem dolor magnam dolor. Est ipsum quiquia modi labore adipisci est porro. Tempora porro est quaerat tempora. Modi dolore etincidunt quiquia modi sed.,,Arnav Thakur,Team-oriented next generation capability,E,,Baocai Yin,Balázs Kulcsár,Dolorem ut non numquam adipisci consectetur sed porro.,Velit tempora quiquia aliquam sed amet neque.,False,False,False,Event-triggered|indexing|data processing|Nonovershooting|Output-feedback,,2073,6700770,data processing,Ramos-Williams|Smith-Thomas,6,5,,True,quadrennial,
6699509,Gangfeng Yan|Jing Guo|Zhiyun Lin,610-48780-8|402-56988-3|7342-6546-4,C,Local control strategy for moving-target-enclosing under dynamically changing network topology.,2010,ShortPaper,Ut etincidunt quiquia sed neque labore. Non dolorem etincidunt sit magnam aliquam eius neque. Non dolore amet quisquam non est aliquam velit. Adipisci magnam aliquam ipsum etincidunt. Consectetur quiquia quiquia etincidunt quisquam. Dolorem est velit non non amet neque. Velit consectetur est amet quiquia est. Tempora ut porro etincidunt quaerat. Sed porro dolore consectetur magnam. Quiquia etincidunt tempora consectetur adipisci amet dolorem.,,Azahar Monge,Open-source incremental focus group,S,,Giorgio Battistelli,Hongbin Ma,Adipisci est velit dolorem eius.,Voluptatem non etincidunt sit.,True,False,False,"database|Delay-dependent|Passivity-based|Representations|Softwarization,",,8554,6700245,data management,Harrington Ltd|Wolfe-Dickerson|Morgan-Allen,1,6,,True,biennial,
6699513,Ben M. Chen|Chao Wu|Yingjie He,929747-11-2|06-672899-9|667-66796-4,J,Composite nonlinear control with state and measurement feedback for general multivariable systems with input saturation.,2005,ShortPaper,Dolore sed non magnam non eius tempora. Consectetur aliquam etincidunt ut est aliquam. Sit dolorem quiquia amet dolorem dolor etincidunt adipisci. Numquam amet adipisci velit dolorem dolor sed. Est quisquam etincidunt etincidunt est. Consectetur aliquam quiquia porro tempora dolorem ut amet. Dolorem aliquam dolor voluptatem neque voluptatem.,Cheng-Chew Lim,,,,User-centric analyzing help-desk,Francesco Delli Priscoli,Carmen Botella,Neque amet velit porro quiquia ipsum magnam quaerat.,Velit quisquam eius quiquia.,True,True,True,Luenberger-type|Controllability|Synchronization|Controllability|Synchronization,380,,6700246,database,"Martinez, Williams and Mccoy|Moses LLC|Rivera-Sherman",6,8,True,,,42.61801573023827
6699515,Hongjian Liu|Wei Zhang|Weiyin Fei,514-05933-0|372-49973-2|16-994743-3,J,On solutions to fuzzy stochastic differential equations with local martingales.,2014,FullPaper,Quiquia neque non est quaerat. Quisquam voluptatem voluptatem est ut. Amet quiquia ipsum est tempora. Numquam quaerat etincidunt dolore dolore amet. Magnam dolor est ut non neque amet.,Chongyang Liu,,,,Stand-alone dedicated encryption,Patrick Vogt,Mohamed Ouzahra,Non adipisci ipsum modi.,Labore consectetur quaerat quiquia quiquia.,True,True,True,Controllability|Nonovershooting|Controllability|Passivity-based|Event-triggered,679,,6698036,indexing,"Leach-Oliver|Rodriguez, Allen and Mcgee|Campos, Ross and Robinson",7,2,True,,,39.7913923523447
6699516,Carlos Trapiello|Damiano Rotondo|Vicenç Puig,694-00317-7|266-46100-7|19-218571-2,C,A zonotopic set-invariance analysis of replay attacks affecting the supervisory layer.,2021,DemoPaper,Numquam quaerat adipisci dolorem dolorem. Voluptatem dolore aliquam dolor quaerat tempora. Consectetur etincidunt sit dolore voluptatem eius non labore. Velit dolore amet est dolore etincidunt est. Est non ipsum dolore. Quaerat labore dolorem aliquam quaerat dolore. Eius aliquam velit eius est est quiquia. Consectetur magnam modi ut dolore.,,Che Lin,Stand-alone systematic orchestration,S,,Dylan C. Erb,Junsheng Zhao,Modi adipisci numquam ipsum magnam.,Sit labore dolore quiquia ipsum tempora.,True,True,True,Interconnection|Synchronization|Synchronization|Parallelization|Synchronization,,4121,6699595,data querying,"Bates, Weber and Horton|Carlson-Parker|Young LLC",1,9,,True,triennial,
6699518,Carlos Silvestre|Paulo Andre Nobre Rosa|Paulo Jorge Ramalho Oliveira|Sérgio Bras,00-827022-9|381-72646-7|265-14638-9|387-15547-7,C,Global attitude and gyro bias estimation based on set-valued observers.,2013,DemoPaper,Numquam magnam magnam aliquam. Non neque aliquam velit. Quisquam quaerat porro labore porro voluptatem etincidunt. Ut etincidunt adipisci ut quisquam numquam labore ipsum. Porro velit neque labore tempora consectetur. Magnam dolore non ipsum quisquam. Quaerat porro magnam voluptatem adipisci voluptatem modi. Neque consectetur est est sed modi eius quiquia. Modi consectetur adipisci sed.,,Fang Cao,Grass-roots grid-enabled archive,E,,Alexis Arnaudon,Antoine Amarilli,Amet consectetur consectetur porro dolore etincidunt.,Non consectetur dolore dolore.,True,True,True,Passivity-based|big data|Knowledge-based|Leader-follower|Single-boundary,,2510,6700461,database,"Hooper-Harris|Hughes, Hernandez and Montoya|Bradley-Patterson|Barrett-Collins",9,1,,False,annual,
6699519,Basil Kouvaritakis|Mark Cannon|Young Il Lee,625-84913-8|17-290451-3|02-014276-5,C,Input-output feedback linearization for nonminimum phase nonlinear systems through periodic use of synthetic outputs.,2008,ShortPaper,Velit ipsum labore porro. Voluptatem dolor neque amet tempora. Etincidunt magnam quiquia voluptatem. Aliquam dolorem consectetur ipsum. Ut adipisci neque neque. Modi dolore dolorem velit. Dolore dolore labore ut.,,Ryouta Mori,Networked upward-trending product,W,,Korra Sathya Babu,Anshul Nayak,Dolore est ut amet dolor.,Non magnam tempora est eius.,True,True,True,Controllability|Coordinate-free|Single-boundary|Leader-follower|Output-feedback,,8388,6700954,big data,"Young-Smith|Lowe Ltd|Richardson, Ryan and Romero",8,5,,False,irregular,
6699520,Arthur J. Krener|Costas Georgiou|Costas Kravaris|MingQing Xiao 0001|Nikolaos Kazantzis|Vassilios Sotiropoulos,11-876510-1|7215-6314-0|482-39913-3|222-72926-1|01-477213-X|13-314894-7,J,Nonlinear observer design for state and disturbance estimation.,2007,ShortPaper,Velit sit non amet sit. Voluptatem magnam labore quaerat est. Sed numquam amet voluptatem neque tempora modi. Magnam neque quiquia tempora. Dolorem sit quaerat adipisci modi quaerat dolorem. Eius non dolore quisquam sit amet amet tempora. Magnam numquam aliquam consectetur quaerat dolore ipsum. Velit est dolor dolore sed non neque. Porro adipisci modi quaerat magnam numquam. Tempora dolore numquam ipsum amet neque quisquam numquam.,Haoran Wang,,,,Managed zero tolerance adapter,Felice Andrea Pellegrino,Jianqiu Lu,Modi sed dolore aliquam quiquia ipsum.,Porro neque dolore dolore adipisci.,False,True,False,Controllability|Luenberger-type|Passivity-based|Synchronization|Output-feedback,467,,6701680,indexing,"Gonzalez Group|Clayton, Barnett and Elliott|Ryan, Johnson and Beard|Sanders, Osborne and King|Gross-Montoya|Davis-Deleon",4,4,False,,,15.758184891242088
6699522,Ettore Fornasini|Maria Elena Valcher,678-96131-2|87109-325-X,C,Stability properties of a class of positive switched systems with rank one difference.,2014,DemoPaper,Sed neque tempora porro modi velit magnam voluptatem. Etincidunt dolore ipsum ut quisquam quaerat porro sit. Magnam quiquia etincidunt quisquam. Eius quisquam sed est. Ipsum dolor ipsum dolore modi etincidunt sed. Magnam aliquam quisquam velit non dolore quisquam dolorem. Quaerat etincidunt quisquam dolorem dolorem quisquam aliquam ipsum. Neque dolorem voluptatem ipsum adipisci porro dolor.,,Mireille E. Broucke,Enhanced zero-defect instruction set,W,,Daniele Borio,Ming Cao 0001,Adipisci sit aliquam etincidunt magnam.,Etincidunt dolor dolor consectetur magnam dolore.,True,False,False,Synchronization|Synchronization|Event-triggered|Leader-follower|Controllability,,7795,6698898,data processing,Davis-Hernandez|Cox-Fowler,3,3,,False,triennial,
6699523,Lijun Zhu 0001|Richard H. Middleton|Zhiyong Chen 0001,456-59345-7|9950675-8-4|628-42167-X,C,Robust asymptotic model matching and its application to output synchronization of heterogeneous multi-agent systems.,2016,Poster,Tempora est modi quisquam voluptatem ipsum. Numquam consectetur consectetur quaerat aliquam est etincidunt. Ut neque dolor eius consectetur ipsum. Numquam dolorem eius dolore quaerat sed. Amet tempora tempora quisquam adipisci tempora sit. Quaerat ut dolorem etincidunt sit amet quaerat. Modi magnam eius non aliquam.,,Shanjian Tang,Horizontal scalable emulation,W,,Alessandro Armando,Chirine Ghedira,Ipsum dolor modi ipsum.,Sed ipsum sed velit est quaerat quisquam.,True,True,True,Controllability|Implicit-system|Passivity-based|Nonovershooting|Output-feedback,,1453,6699219,indexing,"Estrada-Chen|Sandoval, Frye and Smith|Harrington Ltd",1,7,,True,irregular,
6699526,Aranya Chakrabortty|He Bai 0001|Sayak Mukherjee,692-56961-8|01-181407-1|403-10636-1,C,Model-based and model-free designs for an extended continuous-time LQR with exogenous inputs.,2021,FullPaper,Magnam amet quaerat sit neque neque labore. Quaerat quiquia consectetur ut eius. Voluptatem ipsum quisquam dolore neque amet. Quaerat adipisci eius non neque. Sed dolore magnam porro aliquam. Modi velit velit amet sed adipisci ipsum neque. Dolore amet consectetur quiquia numquam magnam adipisci sed. Aliquam labore ut quisquam. Dolor porro ut eius neque tempora. Quiquia adipisci neque dolor ipsum ut dolore.,,María-Dolores Cano,Total hybrid capacity,E,,S. M. Suhail Hussain,Jan C. Willems,Magnam voluptatem consectetur aliquam dolorem eius.,Dolorem dolorem tempora tempora adipisci sit porro.,True,False,False,Controllability|Controllability|Event-triggered|Delay-scheduled|Synchronization,,9185,6698737,big data,"Lopez, Carter and Holloway|Smith-Foster|White and Sons",5,7,,True,triennial,
6699528,Andrew R. Teel|Corrado Possieri,86854-547-0|627-49643-4,C,A Lyapunov theorem certifying global weak reachability for stochastic difference inclusions with random inputs.,2017,FullPaper,Numquam modi eius quaerat quiquia numquam numquam. Dolor tempora quaerat numquam dolore quisquam eius tempora. Non sit porro dolor modi consectetur sit. Dolore non sit aliquam. Ipsum neque non etincidunt labore dolore quisquam. Quaerat dolorem neque sit labore dolor. Labore est adipisci ipsum dolor magnam. Est dolorem numquam velit voluptatem dolore dolorem non. Quisquam voluptatem velit velit porro.,,Andrew Wynn,Monitored attitude-oriented archive,S,,Bin Tian 0003,Bonan An,Quaerat eius non numquam ut numquam magnam consectetur.,Dolorem etincidunt etincidunt etincidunt neque.,True,True,True,Single-boundary|ε-Insensitizing|data processing|Passivity-based|Output-feedback,,4820,6698474,data modeling,"Johnston, Cordova and Parker|Wright Ltd",8,1,,False,quadrennial,
6699529,Shodhan Rao,526-38745-2,C,Interconnection of J-lossless behaviours.,2010,FullPaper,Amet ut sit consectetur. Neque est magnam ut. Aliquam est magnam ipsum non sit quaerat adipisci. Sed quiquia est adipisci quaerat. Dolorem quisquam sed neque. Quaerat consectetur ut consectetur eius quiquia. Porro ipsum eius velit sed eius. Neque est amet ut voluptatem voluptatem.,,Chengming Huang,Reactive solution-oriented definition,R,,Andrew Wynn,Efstathios Bakolas,Aliquam ipsum neque porro modi amet.,Etincidunt numquam voluptatem numquam.,True,True,True,data querying|data management|Controllability|Delay-dependent|Controllability,,1110,6699224,big data,Duarte Inc,2,8,,True,irregular,
6699530,Arthur Tay|Kok Kiong Tan|Sunan Huang 0001|Tong Heng Lee,8000-7597-5|326-47649-3|89426-857-6|03-464292-X,C,Disturbance compensation incorporated in predictive control system using a repetitive learning approach.,2007,Poster,Quaerat quiquia consectetur dolore aliquam. Tempora ut quaerat velit ipsum consectetur amet aliquam. Sed quaerat aliquam voluptatem eius voluptatem. Velit dolore dolorem est. Voluptatem non quaerat labore neque porro quiquia adipisci.,,Catalin-George Lefter,Assimilated web-enabled customer loyalty,S,,Alejandro D. Domínguez-García,Norman W. Paton,Adipisci modi quisquam eius adipisci est porro.,Numquam quiquia quaerat ipsum adipisci est neque.,True,True,True,Single-boundary|Stabilizability|data processing|Event-triggered|indexing,,4028,6700713,indexing,"Carroll, Price and Dodson|Carter-Graham|Hall, Miles and Donaldson|Turner-Mcdaniel",4,1,,False,annual,
6699531,Irinel-Constantin Morarescu|Islam Boussaada|Silviu-Iulian Niculescu,8382-2770-4|698-76658-X|07-255936-1,J,Inverted pendulum stabilization: Characterization of codimension-three triple zero bifurcation via multiple delayed proportional gains.,2015,ShortPaper,Etincidunt neque sed eius. Modi dolorem dolorem porro adipisci neque sit. Amet non velit sit eius porro. Numquam sit sed sed sed. Velit voluptatem dolor tempora voluptatem tempora. Sed neque dolore eius quaerat sit labore. Porro etincidunt porro porro sed quiquia ipsum. Eius consectetur ut adipisci modi ipsum neque.,Antonio Leitão,,,,Decentralized multimedia circuit,Changlong Zhang,Ankush Chakrabarty,Sed consectetur eius ut porro quisquam velit dolor.,Velit dolore adipisci labore.,True,True,True,Controllability|Synchronization|Leader-follower|Passivity-based|Interconnection,205,,6700278,data querying,"Reese-Nelson|Carlson, Hall and Willis|Ford Ltd",8,1,True,,,30.5172361191043
6699533,Hoai-Minh Nguyen|Jean-Michel Coron,7619-8054-0|570-18123-8,C,Null-controllability of linear hyperbolic systems in one dimensional space.,2021,FullPaper,Adipisci ipsum dolore quisquam amet etincidunt. Dolor etincidunt sit voluptatem sit neque neque labore. Porro porro dolorem porro. Velit quisquam voluptatem quisquam velit velit non. Aliquam etincidunt consectetur neque.,,A Min Tjoa,Team-oriented next generation capability,E,,Jianquan Lu,Bart van Arem,Quaerat modi neque amet quisquam numquam.,Sed magnam ut numquam sed labore amet quiquia.,True,True,True,Event-triggered|Controllability|Single-boundary|Controllability|Continuous-time,,8294,6699162,indexing,"Poole, Taylor and Beasley|Thornton-Stewart",4,7,,False,annual,
6699536,Alexis J. Vallarella|Hernan Haimovich,225-66886-7|266-17687-X,J,Characterization of semiglobal stability properties for discrete-time models of non-uniformly sampled nonlinear systems.,2018,FullPaper,Quaerat etincidunt sed magnam dolore consectetur sit. Est sed sit velit quaerat sit quisquam ipsum. Porro neque non quaerat. Quiquia modi ipsum sit tempora voluptatem voluptatem. Velit sed modi quaerat sed non adipisci. Consectetur consectetur amet modi voluptatem.,Michael Ulbrich,,,,Decentralized local functionalities,Bisheng Yang,Francisco Javier Bejarano,Velit dolor labore porro dolore.,Dolorem velit sed neque non est.,True,True,True,Controllability|Edge-Artificial|Synchronization|Continuous-time|Delay-dependent,317,,6698964,data modeling,"Green, Macdonald and Peterson|Ellis-Sullivan",4,1,True,,,40.486914806891015
6699537,Nicholas Moehle|Stephen P. Boyd,221-80968-3|86306-388-X,C,A perspective-based convex relaxation for switched-affine optimal control.,2015,DemoPaper,Magnam porro sit magnam. Labore ut labore dolor. Ut dolore ipsum dolorem dolorem voluptatem. Est labore voluptatem magnam. Magnam dolorem ipsum dolor. Eius porro magnam quaerat porro quisquam. Amet est ut ut ut quiquia amet dolore. Dolorem non etincidunt quaerat sed magnam etincidunt sed. Adipisci dolor quaerat amet magnam amet numquam. Est quiquia quaerat dolore.,,Onésimo Hernández-Lerma,Customizable encompassing flexibility,S,,Chengcheng Xu 0001,Aykan Akincilar,Porro modi porro neque aliquam.,Sit dolore magnam modi quisquam sed dolorem dolore.,True,False,False,Stabilizability|indexing|Controllability|Nonovershooting|Controllability,,8423,6701901,data modeling,Rogers Group|Lee LLC,3,9,,False,annual,
6699540,Chenchen Fan|Guoliang Chen 0004|James Lam|Jian Sun 0003|Jianwei Xia,908669-88-8|15-270261-8|422-98768-7|656-53647-2|16-099950-7,C,Aperiodic sampled-data controller design for switched Itô stochastic Markovian jump systems.,2021,Poster,Non consectetur dolor quiquia aliquam dolor. Amet neque sed magnam quisquam aliquam etincidunt. Aliquam neque ut dolorem dolor sit dolore dolor. Consectetur porro est amet modi labore. Neque eius porro quiquia dolore. Ipsum est tempora est quisquam. Amet ipsum voluptatem amet eius. Tempora adipisci quisquam etincidunt dolorem. Modi sed sed ut aliquam dolore neque.,,Eduardo Castañeda-Toledo,Streamlined analyzing emulation,W,,Andrzej Cichocki,Jordan Kalinowski,Voluptatem neque voluptatem quiquia.,Tempora ipsum modi eius est dolore neque non.,True,True,True,Output-feedback|Next-Generation|Prescribed-time|Event-triggered|Delay-dependent,,4490,6699658,data modeling,"Wilson, Blair and Russell|Marshall-Parker|Richardson-Adkins|Webb, Baker and Moore|Garrett Inc",1,3,,True,irregular,
6699545,Michael A. Demetriou,569-87094-8,C,Natural second-order observers for second-order distributed parameter systems.,2004,DemoPaper,Quiquia adipisci quisquam est non. Consectetur labore quisquam neque non dolor magnam ipsum. Quiquia etincidunt quaerat quaerat. Tempora dolorem ut modi numquam quaerat dolore quiquia. Ipsum consectetur etincidunt dolor sed. Consectetur quiquia eius ut quaerat porro dolorem dolorem. Quiquia consectetur sit labore magnam voluptatem. Velit neque non amet adipisci voluptatem dolorem tempora.,,Mireille E. Broucke,Compatible human-resource artificial intelligence,R,,Gérard Scémama,Antonella Ferrara,Quisquam dolore adipisci aliquam non est.,Ipsum velit dolore dolore labore quaerat dolor.,False,True,False,Passivity-based|Synchronization|Controllability|Controllability|data modeling,,4866,6700318,data querying,Adkins-Mcmahon,6,1,,True,quadrennial,
6699546,Arjan van der Schaft|Bernhard Maschke,625-87041-7|315-88412-7,J,Generalized port-Hamiltonian DAE systems.,2018,DemoPaper,Dolore quisquam magnam non quiquia numquam labore porro. Magnam dolor consectetur dolor quaerat amet dolorem aliquam. Non non porro eius velit quiquia. Ut velit aliquam velit non non. Dolor adipisci numquam neque aliquam est ut dolor. Dolorem quaerat magnam ipsum modi ut dolore. Etincidunt velit adipisci amet labore velit ut tempora. Non est dolor amet non sit ut magnam.,Ambreen Joyo,,,,Synergized solution-oriented firmware,Agamirza E. Bashirov,Innocent Okoloko,Est voluptatem sed magnam labore voluptatem quisquam dolorem.,Modi amet magnam labore.,False,True,False,Controllability|Event-triggered|Event-triggered|Leader-follower|Delay-dependent,952,,6701890,data processing,"Berry, Velez and Miller|Cook, Crane and Schmidt",9,2,False,,,8.081412813414374
6699548,Bo Wei|Feng Xiao 0002|Mei Yu 0003|Pin Liu,646-33499-9|244-37087-5|7274-0664-4|661-52268-4,C,Nash equilibrium seeking for individual linear dynamics subject to limited communication resources.,2022,DemoPaper,Consectetur numquam consectetur non dolore adipisci ut dolorem. Amet voluptatem dolor non quisquam aliquam. Eius magnam sed labore dolore adipisci. Voluptatem consectetur ut non neque non. Velit quaerat dolor eius non. Quaerat consectetur non voluptatem sit porro est. Magnam sit quaerat eius neque neque aliquam.,,Jianan Yin,Devolved non-volatile firmware,E,,Alain Prignet,Chang Yun Wen,Voluptatem numquam etincidunt aliquam dolore tempora porro quaerat.,Amet dolor velit quiquia dolor adipisci quisquam labore.,False,True,False,Safety-critical|Controllability|Next-Generation|Event-triggered|Delay-dependent,,8880,6698697,database,"Flores LLC|Kim, Dominguez and Barber|Lambert Inc|Best PLC",6,4,,False,annual,
6699550,Davor Dragicevic,678-53449-5,J,A version of a theorem of R. Datko for stability in average.,2016,ShortPaper,Consectetur aliquam tempora dolorem eius. Quisquam ut quaerat dolor numquam. Dolorem quaerat non sit. Sed quaerat labore tempora aliquam labore. Etincidunt tempora dolor quisquam dolor tempora tempora.,Carlo Piccardi,,,,Intuitive optimizing moderator,Mohamed Darouach,Litan Yan,Etincidunt amet magnam sit.,Tempora dolore dolor quaerat etincidunt consectetur amet ipsum.,True,True,True,Controllability|Controllability|Nonovershooting|Controllability|Luenberger-type,929,,6699670,data management,Morgan-Allen,5,6,True,,,29.982224058586233
6699551,Daniel R. Ramírez 0001|David Muñoz de la Peña|Eduardo F. Camacho 0001|Teodoro Alamo,472-03699-1|08-626620-1|18-997429-5|517-11727-6,J,Explicit solution of min-max MPC with additive uncertainties and quadratic criterion.,2006,DemoPaper,Velit dolor quiquia porro numquam porro. Quaerat quaerat adipisci voluptatem ut dolor. Non aliquam porro adipisci modi quisquam dolor ut. Voluptatem dolore est magnam amet porro non. Modi ipsum sit sit. Neque amet etincidunt porro.,Andrea Gavioli,,,,Managed homogeneous access,Hugo Rodríguez-Cortés,Djamal Benslimane,Voluptatem dolor tempora porro.,Dolorem aliquam dolor quaerat ipsum ipsum ut.,False,False,False,Event-triggered|big data|Coordinate-free|Single-boundary|Controllability,747,,6701192,big data,"Guerra, Davidson and Hendricks|Lawrence, Spencer and Henson|Morgan-Allen|Hall PLC",5,8,False,,,43.93409636175193
6699552,Horacio J. Marquez|Navid Noroozi|S. Hossein Mousavi,687-69978-4|86930-639-1|583-53483-4,C,Integral versions of input-to-state stability for dual-rate nonlinear sampled-data systems.,2018,FullPaper,Labore tempora velit sit dolorem. Sed quaerat tempora dolor quiquia. Dolor aliquam etincidunt labore tempora dolorem quaerat. Dolore voluptatem adipisci numquam dolor tempora. Porro aliquam porro magnam quiquia. Adipisci quisquam tempora dolorem voluptatem. Tempora velit etincidunt est est eius amet.,,Federica Grossi,User-centric reciprocal utilization,S,,Antonio Corral,Alex Zyner,Modi dolorem quiquia numquam velit ipsum.,Magnam eius modi eius neque sed tempora velit.,True,True,True,Event-triggered|Synchronization|Delay-dependent|Implicit-system|Prescribed-time,,1724,6698885,data management,Hodge-Edwards|Everett-Scott|Flores-Matthews,1,1,,False,annual,
